Simulation #16, Parameters: eta = 0.049154 | rho = 0.232920 | v0 = 0.35586s
Step 0 | Order = 0.026820327255129471 | Time = 0s
Step 1000 | Order = 0.46729595788507255 | Time = 0s
Step 2000 | Order = 0.94047990980528795 | Time = 1s
Step 3000 | Order = 0.96596657263836716 | Time = 2s
Step 4000 | Order = 0.94854552638980927 | Time = 2s
Step 5000 | Order = 0.95000470122102798 | Time = 3s
Step 6000 | Order = 0.9591248742662587 | Time = 3s
Step 7000 | Order = 0.95398229141060364 | Time = 3s
Step 8000 | Order = 0.96505057172920117 | Time = 4s
Step 9000 | Order = 0.94451847470002104 | Time = 4s
Step 10000 | Order = 0.95604167646616856 | Time = 5s
Step 11000 | Order = 0.94546601516741813 | Time = 5s
Step 12000 | Order = 0.9536794918522431 | Time = 6s
Step 13000 | Order = 0.95214833032311252 | Time = 6s
Step 14000 | Order = 0.95505476625377139 | Time = 6s
Step 15000 | Order = 0.95373790733955721 | Time = 7s
Step 16000 | Order = 0.95392236206586345 | Time = 7s
Step 17000 | Order = 0.94862283512352186 | Time = 8s
Step 18000 | Order = 0.95674352587403022 | Time = 8s
Step 19000 | Order = 0.95236328538148596 | Time = 8s
Step 20000 | Order = 0.95631044897712758 | Time = 9s
Step 21000 | Order = 0.94357676969591009 | Time = 9s
Step 22000 | Order = 0.95800442685940579 | Time = 10s
Step 23000 | Order = 0.95764127502216767 | Time = 10s
Step 24000 | Order = 0.94135038463981702 | Time = 11s
Step 25000 | Order = 0.94167284108263494 | Time = 11s
Step 26000 | Order = 0.95273433359661885 | Time = 11s
Step 27000 | Order = 0.95373973360112541 | Time = 12s
Step 28000 | Order = 0.95871448324253539 | Time = 12s
Step 29000 | Order = 0.94842939188287922 | Time = 13s
Step 30000 | Order = 0.95281140314618362 | Time = 13s
Step 31000 | Order = 0.94336845284269244 | Time = 13s
Step 32000 | Order = 0.94218436517515036 | Time = 14s
Step 33000 | Order = 0.95704235089786771 | Time = 14s
Step 34000 | Order = 0.9447013164164294 | Time = 15s
Step 35000 | Order = 0.94977689654374786 | Time = 15s
Step 36000 | Order = 0.96080191197762277 | Time = 16s
Step 37000 | Order = 0.95473102078415373 | Time = 16s
Step 38000 | Order = 0.95550407211064015 | Time = 16s
Step 39000 | Order = 0.95689941618505947 | Time = 17s
Step 40000 | Order = 0.93886045106605975 | Time = 17s
Step 41000 | Order = 0.94988663092739234 | Time = 18s
Step 42000 | Order = 0.95924841153768825 | Time = 18s
Step 43000 | Order = 0.94869861414263335 | Time = 18s
Step 44000 | Order = 0.95649655843403614 | Time = 19s
Step 45000 | Order = 0.94900544295364209 | Time = 19s
Step 46000 | Order = 0.95255416621380451 | Time = 20s
Step 47000 | Order = 0.95221840969388249 | Time = 20s
Step 48000 | Order = 0.95823331502674547 | Time = 20s
Step 49000 | Order = 0.95361203393160088 | Time = 21s
Step 50000 | Order = 0.9598906197631476 | Time = 21s
Step 51000 | Order = 0.95601807656224025 | Time = 22s
Step 52000 | Order = 0.94960396115113033 | Time = 22s
Step 53000 | Order = 0.94759025934832997 | Time = 23s
Step 54000 | Order = 0.96197702077853087 | Time = 23s
Step 55000 | Order = 0.9539250373914443 | Time = 24s
Step 56000 | Order = 0.95623719887847158 | Time = 24s
