Simulation #8, Parameters: eta = 0.896897 | rho = 0.187532 | v0 = 0.095075s
Step 110000 | Order = 0.023832921238953586 | Time = 27s
Step 111000 | Order = 0.018947042155916388 | Time = 27s
Step 112000 | Order = 0.0092719536690043947 | Time = 27s
Step 113000 | Order = 0.0063475591439889822 | Time = 27s
Step 114000 | Order = 0.014820036639542207 | Time = 28s
Step 115000 | Order = 0.0052286302341899632 | Time = 28s
Step 116000 | Order = 0.022112400239969562 | Time = 28s
Step 117000 | Order = 0.017819123083501927 | Time = 28s
Step 118000 | Order = 0.003719272704219696 | Time = 29s
Step 119000 | Order = 0.01622725488083978 | Time = 29s
Step 120000 | Order = 0.025913748731006232 | Time = 29s
Step 121000 | Order = 0.014566055423873099 | Time = 29s
Step 122000 | Order = 0.015619492196505472 | Time = 30s
Step 123000 | Order = 0.021372359806915809 | Time = 30s
Step 124000 | Order = 0.012745581463151053 | Time = 30s
Step 125000 | Order = 0.024670743176040413 | Time = 30s
Step 126000 | Order = 0.0094187929428234275 | Time = 30s
Step 127000 | Order = 0.020191613015216082 | Time = 31s
Step 128000 | Order = 0.021324577517069798 | Time = 31s
Step 129000 | Order = 0.018629395836418317 | Time = 31s
Step 130000 | Order = 0.022222163814275064 | Time = 31s
Step 131000 | Order = 0.016171961245335827 | Time = 32s
Step 132000 | Order = 0.010943144642287852 | Time = 32s
Step 133000 | Order = 0.025140584903367447 | Time = 32s
Step 134000 | Order = 0.0073404014165121536 | Time = 32s
Step 135000 | Order = 0.020238677199765808 | Time = 32s
Step 136000 | Order = 0.024385772823427271 | Time = 33s
Step 137000 | Order = 0.017690042075536056 | Time = 33s
Step 138000 | Order = 0.013167230947425503 | Time = 33s
Step 139000 | Order = 0.0056686803424161915 | Time = 33s
Step 140000 | Order = 0.024484051001050663 | Time = 33s
Step 141000 | Order = 0.0063892182516005307 | Time = 34s
Step 142000 | Order = 0.019337788100451548 | Time = 34s
Step 143000 | Order = 0.034619914845339085 | Time = 34s
Step 144000 | Order = 0.019512632894800035 | Time = 34s
Step 145000 | Order = 0.010857037071961778 | Time = 35s
Step 146000 | Order = 0.019844426354842497 | Time = 35s
Step 147000 | Order = 0.010792810117176551 | Time = 35s
Step 148000 | Order = 0.020249316622181584 | Time = 35s
Step 149000 | Order = 0.019931899626427312 | Time = 35s
Step 150000 | Order = 0.0098767552892113867 | Time = 36s
Step 151000 | Order = 0.019260082539220413 | Time = 38s
Step 152000 | Order = 0.0043359506452778154 | Time = 38s
Step 153000 | Order = 0.0058550889650604452 | Time = 39s
Step 154000 | Order = 0.0068522608912365583 | Time = 39s
Step 155000 | Order = 0.015860374572780129 | Time = 39s
Step 156000 | Order = 0.02352218696328506 | Time = 39s
Step 157000 | Order = 0.017131468303971827 | Time = 39s
Step 158000 | Order = 0.036816133705769173 | Time = 40s
Step 159000 | Order = 0.019377821600888006 | Time = 40s
Step 160000 | Order = 0.013227164911940975 | Time = 40s
Step 161000 | Order = 0.014338442587465854 | Time = 40s
Step 162000 | Order = 0.018679738886463338 | Time = 41s
Step 163000 | Order = 0.012033464978249829 | Time = 41s
Step 164000 | Order = 0.0067036691627155908 | Time = 41s
Step 165000 | Order = 0.020554351007602546 | Time = 41s
Step 166000 | Order = 0.0044945650516310569 | Time = 41s
Step 167000 | Order = 0.011652592086690547 | Time = 42s
Step 168000 | Order = 0.022244720534176851 | Time = 42s
Step 169000 | Order = 0.039100369430528505 | Time = 42s
Step 170000 | Order = 0.02228098286496559 | Time = 42s
Step 171000 | Order = 0.017018124713066653 | Time = 43s
Step 172000 | Order = 0.016394341518237012 | Time = 43s
Step 173000 | Order = 0.018767800462449049 | Time = 43s
Step 174000 | Order = 0.027203774281727669 | Time = 43s
Step 175000 | Order = 0.014501514977202206 | Time = 43s
Step 176000 | Order = 0.0040206808261942593 | Time = 44s
Step 177000 | Order = 0.011787048189080433 | Time = 44s
Step 178000 | Order = 0.021465758976493745 | Time = 44s
Step 179000 | Order = 0.014387958144906206 | Time = 44s
Step 180000 | Order = 0.024423493189393436 | Time = 44s
Step 181000 | Order = 0.010032091468756532 | Time = 45s
Step 182000 | Order = 0.027306678996699488 | Time = 45s
Step 183000 | Order = 0.010067185195734768 | Time = 45s
Step 184000 | Order = 0.0052181682245287832 | Time = 45s
Step 185000 | Order = 0.019024229180200563 | Time = 46s
Step 186000 | Order = 0.011425893425016662 | Time = 46s
Step 187000 | Order = 0.016602563948133919 | Time = 46s
Step 188000 | Order = 0.029905474707153903 | Time = 46s
Step 189000 | Order = 0.021492399497974723 | Time = 47s
Step 190000 | Order = 0.0040830030259775075 | Time = 47s
Step 191000 | Order = 0.015602722733289727 | Time = 47s
Step 192000 | Order = 0.015233083218489202 | Time = 47s
Step 193000 | Order = 0.0034132546753730367 | Time = 47s
Step 194000 | Order = 0.014513675706684185 | Time = 48s
Step 195000 | Order = 0.023379055271892681 | Time = 48s
Step 196000 | Order = 0.0080519957605836856 | Time = 48s
Step 197000 | Order = 0.0041413891788754029 | Time = 48s
Step 198000 | Order = 0.029015996204827504 | Time = 48s
Step 199000 | Order = 0.013780579788038797 | Time = 49s
Step 200000 | Order = 0.016449917439977573 | Time = 49s
Step 201000 | Order = 0.02461358942140766 | Time = 49s
Step 202000 | Order = 0.023674844479349633 | Time = 49s
Step 203000 | Order = 0.017212561603669744 | Time = 49s
Step 204000 | Order = 0.0012973719625378557 | Time = 50s
Step 205000 | Order = 0.022166753126216219 | Time = 50s
Step 206000 | Order = 0.0062370551092107282 | Time = 50s
Step 207000 | Order = 0.0064572454156654364 | Time = 50s
Step 208000 | Order = 0.0088648943144256451 | Time = 51s
Step 209000 | Order = 0.006912347662529586 | Time = 51s
Step 210000 | Order = 0.016517139803506071 | Time = 51s
Step 211000 | Order = 0.013843393912237441 | Time = 51s
Step 212000 | Order = 0.015387641293991597 | Time = 52s
Step 213000 | Order = 0.0090988299797301019 | Time = 52s
Step 214000 | Order = 0.023645338092811417 | Time = 52s
Step 215000 | Order = 0.012901903550255431 | Time = 52s
Step 216000 | Order = 0.0075178207418493967 | Time = 52s
Step 217000 | Order = 0.012307087341449063 | Time = 53s
Step 218000 | Order = 0.028244895954757002 | Time = 53s
Step 219000 | Order = 0.02739653644854986 | Time = 53s
Step 220000 | Order = 0.0050522764028356716 | Time = 53s
Step 221000 | Order = 0.028193557251703697 | Time = 53s
Step 222000 | Order = 0.0032188825140400073 | Time = 54s
Step 223000 | Order = 0.035968643303436569 | Time = 54s
Step 224000 | Order = 0.029704234635827605 | Time = 54s
Step 225000 | Order = 0.0021128554843853598 | Time = 54s
Step 226000 | Order = 0.014484288339455467 | Time = 55s
Step 227000 | Order = 0.013533908811106726 | Time = 55s
Step 228000 | Order = 0.019748238729746553 | Time = 55s
Step 229000 | Order = 0.0076888914483532024 | Time = 55s
Step 230000 | Order = 0.021521551802139622 | Time = 55s
Step 231000 | Order = 0.0098892111080837643 | Time = 56s
Step 232000 | Order = 0.014733610305391878 | Time = 56s
Step 233000 | Order = 0.007570825960891093 | Time = 56s
Step 234000 | Order = 0.015623045453384115 | Time = 56s
Step 235000 | Order = 0.015606320902327109 | Time = 56s
Step 236000 | Order = 0.018003107937917852 | Time = 57s
Step 237000 | Order = 0.022419903264283472 | Time = 57s
Step 238000 | Order = 0.010304510202217671 | Time = 57s
Step 239000 | Order = 0.015565581809231274 | Time = 57s
Step 240000 | Order = 0.017375992370473013 | Time = 58s
Step 241000 | Order = 0.018292761492314558 | Time = 58s
Step 242000 | Order = 0.033822281014877699 | Time = 58s
Step 243000 | Order = 0.014643620540704122 | Time = 58s
Step 244000 | Order = 0.013155925993525407 | Time = 59s
Step 245000 | Order = 0.0086224913347237638 | Time = 59s
Step 246000 | Order = 0.017509698745278666 | Time = 59s
Step 247000 | Order = 0.010959528306681088 | Time = 59s
Step 248000 | Order = 0.019276149073501021 | Time = 59s
Step 249000 | Order = 0.028289160430497683 | Time = 60s
Step 250000 | Order = 0.030443611881372918 | Time = 60s
Step 251000 | Order = 0.010562470263594692 | Time = 60s
Step 252000 | Order = 0.011258073440963164 | Time = 60s
Step 253000 | Order = 0.021612930078005636 | Time = 61s
Step 254000 | Order = 0.011945068463714929 | Time = 61s
Step 255000 | Order = 0.0443933307323491 | Time = 61s
Step 256000 | Order = 0.021533423656453346 | Time = 61s
Step 257000 | Order = 0.019001547191758183 | Time = 62s
Step 258000 | Order = 0.015926216844790848 | Time = 62s
Step 259000 | Order = 0.0037533591841006253 | Time = 62s
Step 260000 | Order = 0.011512983172819883 | Time = 62s
Step 261000 | Order = 0.0068320362654487416 | Time = 63s
Step 262000 | Order = 0.012574375910502889 | Time = 63s
Step 263000 | Order = 0.01593165958027714 | Time = 63s
Step 264000 | Order = 0.017578732924466021 | Time = 63s
Step 265000 | Order = 0.0048946823842872982 | Time = 63s
Step 266000 | Order = 0.020387087510471694 | Time = 64s
Step 267000 | Order = 0.0089424196426875161 | Time = 64s
Step 268000 | Order = 0.021268299696526934 | Time = 64s
Step 269000 | Order = 0.015162471539063813 | Time = 64s
Step 270000 | Order = 0.0058046706034321554 | Time = 64s
Step 271000 | Order = 0.011970471656492468 | Time = 65s
Step 272000 | Order = 0.012319301781908933 | Time = 65s
Step 273000 | Order = 0.02439638374959258 | Time = 65s
Step 274000 | Order = 0.0099807260693744616 | Time = 65s
Step 275000 | Order = 0.0083692836510885615 | Time = 66s
Step 276000 | Order = 0.031127084211608466 | Time = 66s
Step 277000 | Order = 0.01464244399075961 | Time = 66s
Step 278000 | Order = 0.010401007457291115 | Time = 66s
Step 279000 | Order = 0.019300820252641647 | Time = 66s
Step 280000 | Order = 0.017685283473588605 | Time = 67s
Step 281000 | Order = 0.02164287673222505 | Time = 67s
Step 282000 | Order = 0.0084865455313360844 | Time = 67s
Step 283000 | Order = 0.0094190909281559061 | Time = 67s
Step 284000 | Order = 0.004695786173232617 | Time = 67s
Step 285000 | Order = 0.031177407196257594 | Time = 68s
Step 286000 | Order = 0.025083030991396815 | Time = 68s
Step 287000 | Order = 0.014555562576138771 | Time = 68s
Step 288000 | Order = 0.031497593458746732 | Time = 68s
Step 289000 | Order = 0.0068683009776004389 | Time = 69s
Step 290000 | Order = 0.020009106602746029 | Time = 69s
Step 291000 | Order = 0.006289329910642215 | Time = 69s
Step 292000 | Order = 0.01984265436954747 | Time = 69s
Step 293000 | Order = 0.0057567726326658852 | Time = 70s
Step 294000 | Order = 0.0022240414137144264 | Time = 70s
Step 295000 | Order = 0.0098145505292237447 | Time = 70s
Step 296000 | Order = 0.015367109634892172 | Time = 70s
Step 297000 | Order = 0.031733204772297678 | Time = 70s
Step 298000 | Order = 0.0055899949940168177 | Time = 71s
Step 299000 | Order = 0.025184598764139917 | Time = 71s
Step 300000 | Order = 0.010185738867502266 | Time = 71s
Step 301000 | Order = 0.025536245105578882 | Time = 71s
Step 302000 | Order = 0.005931440306438304 | Time = 71s
Step 303000 | Order = 0.016240460086168484 | Time = 72s
Step 304000 | Order = 0.011084352292335016 | Time = 72s
Step 305000 | Order = 0.016997841905937661 | Time = 72s
Step 306000 | Order = 0.020578812484074869 | Time = 72s
Step 307000 | Order = 0.020502544502134151 | Time = 73s
Step 308000 | Order = 0.022625326862325674 | Time = 73s
Step 309000 | Order = 0.019920176819041433 | Time = 73s
Step 310000 | Order = 0.031142471986602634 | Time = 73s
Step 311000 | Order = 0.026528186327578345 | Time = 73s
Step 312000 | Order = 0.0062554628994699471 | Time = 74s
Step 313000 | Order = 0.010977052880440123 | Time = 74s
Step 314000 | Order = 0.0027590272300998409 | Time = 74s
Step 315000 | Order = 0.006630131505054964 | Time = 74s
Step 316000 | Order = 0.0089939095715933382 | Time = 75s
Step 317000 | Order = 0.013775895731373907 | Time = 75s
Step 318000 | Order = 0.015232176355332213 | Time = 75s
Step 319000 | Order = 0.019944572076109328 | Time = 75s
Step 320000 | Order = 0.023401559270479006 | Time = 75s
Step 321000 | Order = 0.013880173718912406 | Time = 76s
Step 322000 | Order = 0.029089486142930551 | Time = 76s
Step 323000 | Order = 0.0267602001341147 | Time = 76s
Step 324000 | Order = 0.02403593666580606 | Time = 76s
Step 325000 | Order = 0.015392563533246216 | Time = 77s
Step 326000 | Order = 0.017069722500987063 | Time = 77s
Step 327000 | Order = 0.027368770963947006 | Time = 77s
Step 328000 | Order = 0.010552980504675643 | Time = 77s
Step 329000 | Order = 0.023508760637726282 | Time = 77s
Step 330000 | Order = 0.016233549766410352 | Time = 78s
Step 331000 | Order = 0.025058000344985218 | Time = 78s
Step 332000 | Order = 0.012950884851226738 | Time = 78s
Step 333000 | Order = 0.01570691405308117 | Time = 78s
Step 334000 | Order = 0.019478316625687699 | Time = 78s
Step 335000 | Order = 0.0074805044596950422 | Time = 79s
Step 336000 | Order = 0.010778282644670562 | Time = 79s
Step 337000 | Order = 0.012462739132391673 | Time = 79s
Step 338000 | Order = 0.007248470895864687 | Time = 80s
Step 339000 | Order = 0.0095301781361766501 | Time = 80s
Step 340000 | Order = 0.019953102609290844 | Time = 80s
Step 341000 | Order = 0.023280100971444912 | Time = 80s
Step 342000 | Order = 0.0090597687104736358 | Time = 80s
Step 343000 | Order = 0.023642642577194794 | Time = 81s
Step 344000 | Order = 0.0085205957620801704 | Time = 81s
Step 345000 | Order = 0.01064675224329413 | Time = 81s
Step 346000 | Order = 0.012637587895732499 | Time = 81s
Step 347000 | Order = 0.032224789834750252 | Time = 81s
Step 348000 | Order = 0.0046651221844215508 | Time = 82s
Step 349000 | Order = 0.02330194167228521 | Time = 82s
Step 350000 | Order = 0.013509821543602632 | Time = 82s
Step 351000 | Order = 0.027966256744350038 | Time = 82s
Step 352000 | Order = 0.0175255022939074 | Time = 83s
Step 353000 | Order = 0.010600904104919285 | Time = 83s
Step 354000 | Order = 0.011091615876353668 | Time = 83s
Step 355000 | Order = 0.012463877669744073 | Time = 83s
Step 356000 | Order = 0.014733755822709221 | Time = 83s
Step 357000 | Order = 0.021392707056397269 | Time = 84s
Step 358000 | Order = 0.013335683750277582 | Time = 84s
Step 359000 | Order = 0.0071834000682674754 | Time = 84s
Step 360000 | Order = 0.035244828569942196 | Time = 84s
Step 361000 | Order = 0.013289328341860024 | Time = 84s
Step 362000 | Order = 0.022716577036347219 | Time = 85s
Step 363000 | Order = 0.0011504818446253682 | Time = 85s
Step 364000 | Order = 0.0044520588151794761 | Time = 85s
Step 365000 | Order = 0.013949252423809608 | Time = 85s
Step 366000 | Order = 0.014446021701606013 | Time = 86s
Step 367000 | Order = 0.015184689885252853 | Time = 86s
Step 368000 | Order = 0.014550348038684609 | Time = 86s
Step 369000 | Order = 0.028839979980947113 | Time = 86s
Step 370000 | Order = 0.0079215760876014396 | Time = 87s
Step 371000 | Order = 0.013525283467782942 | Time = 87s
Step 372000 | Order = 0.038698689257606181 | Time = 87s
Step 373000 | Order = 0.013337463872141617 | Time = 87s
Step 374000 | Order = 0.027533452089481363 | Time = 87s
Step 375000 | Order = 0.016515533986672683 | Time = 88s
Step 376000 | Order = 0.020154857411538708 | Time = 88s
Step 377000 | Order = 0.0079692930876099962 | Time = 88s
Step 378000 | Order = 0.004520968995084129 | Time = 88s
Step 379000 | Order = 0.019234288078624574 | Time = 88s
Step 380000 | Order = 0.0049743125588903453 | Time = 89s
Step 381000 | Order = 0.0096072950003877472 | Time = 89s
Step 382000 | Order = 0.0091994101398429427 | Time = 89s
Step 383000 | Order = 0.0064387792068443485 | Time = 89s
Step 384000 | Order = 0.0097296456248176511 | Time = 90s
Step 385000 | Order = 0.018488578479057109 | Time = 90s
Step 386000 | Order = 0.011365595663479418 | Time = 90s
Step 387000 | Order = 0.013125579082726385 | Time = 90s
Step 388000 | Order = 0.01842157737207754 | Time = 90s
Step 389000 | Order = 0.005905464179272033 | Time = 91s
Step 390000 | Order = 0.019700219028164299 | Time = 91s
Step 391000 | Order = 0.0093652068662249469 | Time = 91s
Step 392000 | Order = 0.025317327739715831 | Time = 91s
Step 393000 | Order = 0.0091362168424903821 | Time = 92s
Step 394000 | Order = 0.024516566505537851 | Time = 92s
Step 395000 | Order = 0.0058772489493946261 | Time = 92s
Step 396000 | Order = 0.025513113656185419 | Time = 92s
Step 397000 | Order = 0.015858283614723034 | Time = 92s
Step 398000 | Order = 0.021660286994294824 | Time = 93s
Step 399000 | Order = 0.013490188307832151 | Time = 93s
Step 400000 | Order = 0.012919107964343729 | Time = 93s
Step 401000 | Order = 0.013665123419997961 | Time = 94s
Step 402000 | Order = 0.021210174698992414 | Time = 94s
Step 403000 | Order = 0.0089323464882227893 | Time = 94s
Step 404000 | Order = 0.0062502171440740988 | Time = 94s
Step 405000 | Order = 0.032067965040544044 | Time = 95s
Step 406000 | Order = 0.012834412535063129 | Time = 95s
Step 407000 | Order = 0.015391079090743215 | Time = 95s
Step 408000 | Order = 0.045970451090130489 | Time = 95s
Step 409000 | Order = 0.0019479851694828877 | Time = 95s
Step 410000 | Order = 0.018912956050529485 | Time = 96s
Step 411000 | Order = 0.013372710210429689 | Time = 96s
Step 412000 | Order = 0.022414915668240994 | Time = 96s
Step 413000 | Order = 0.010614540460869334 | Time = 97s
Step 414000 | Order = 0.022178956147694551 | Time = 97s
Step 415000 | Order = 0.0087115114549981849 | Time = 97s
Step 416000 | Order = 0.010613623867665296 | Time = 97s
Step 417000 | Order = 0.014810073019901141 | Time = 97s
Step 418000 | Order = 0.0069941607335140717 | Time = 98s
Step 419000 | Order = 0.021212656664979651 | Time = 98s
Step 420000 | Order = 0.025655412452333728 | Time = 98s
Step 421000 | Order = 0.023664562551363885 | Time = 98s
Step 422000 | Order = 0.017176968847042558 | Time = 98s
Step 423000 | Order = 0.004431228860918489 | Time = 99s
Step 424000 | Order = 0.010531810278774723 | Time = 99s
Step 425000 | Order = 0.011614081988051894 | Time = 99s
Step 426000 | Order = 0.024471062692119131 | Time = 99s
Step 427000 | Order = 0.016647508627877582 | Time = 100s
Step 428000 | Order = 0.013891271991756023 | Time = 100s
Step 429000 | Order = 0.014294526376421562 | Time = 100s
Step 430000 | Order = 0.012260673690800009 | Time = 100s
Step 431000 | Order = 0.017422214924362446 | Time = 100s
Step 432000 | Order = 0.023366576175955472 | Time = 101s
Step 433000 | Order = 0.0081136197731756076 | Time = 101s
Step 434000 | Order = 0.029119495477040489 | Time = 101s
Step 435000 | Order = 0.015441767246147835 | Time = 101s
Step 436000 | Order = 0.010828238117172817 | Time = 101s
Step 437000 | Order = 0.016154986480234869 | Time = 102s
Step 438000 | Order = 0.024416787339625278 | Time = 102s
Step 439000 | Order = 0.019850792167195642 | Time = 102s
Step 440000 | Order = 0.017105065706866342 | Time = 102s
Step 441000 | Order = 0.0064055260233762479 | Time = 103s
Step 442000 | Order = 0.039447595522106062 | Time = 103s
Step 443000 | Order = 0.006349453356215882 | Time = 103s
Step 444000 | Order = 0.015606105365821818 | Time = 103s
Step 445000 | Order = 0.01177451448202429 | Time = 103s
Step 446000 | Order = 0.011243462833543862 | Time = 104s
Step 447000 | Order = 0.017883197571754609 | Time = 104s
Step 448000 | Order = 0.02183154186007644 | Time = 104s
Step 449000 | Order = 0.0084803556405603601 | Time = 104s
Step 450000 | Order = 0.0031505111989455479 | Time = 105s
Step 451000 | Order = 0.012002842779116755 | Time = 105s
Step 452000 | Order = 0.0072256487038821456 | Time = 106s
Step 453000 | Order = 0.010208923543608611 | Time = 106s
Step 454000 | Order = 0.0089371194211757179 | Time = 106s
Step 455000 | Order = 0.0081746036117915453 | Time = 106s
Step 456000 | Order = 0.023130805702885962 | Time = 106s
Step 457000 | Order = 0.015087188618441515 | Time = 107s
Step 458000 | Order = 0.0098215452739438391 | Time = 107s
Step 459000 | Order = 0.022706860733183939 | Time = 107s
Step 460000 | Order = 0.016653760133075644 | Time = 107s
Step 461000 | Order = 0.014977267718921125 | Time = 108s
Step 462000 | Order = 0.0034882213404419937 | Time = 108s
Step 463000 | Order = 0.017671877350272442 | Time = 108s
Step 464000 | Order = 0.0080969464389042678 | Time = 108s
Step 465000 | Order = 0.017568510446711424 | Time = 109s
Step 466000 | Order = 0.013431496041202291 | Time = 109s
Step 467000 | Order = 0.0085056012581517532 | Time = 109s
Step 468000 | Order = 0.010070880332724528 | Time = 109s
Step 469000 | Order = 0.028371165065386662 | Time = 109s
Step 470000 | Order = 0.008660048161001058 | Time = 110s
Step 471000 | Order = 0.015223500432810374 | Time = 110s
Step 472000 | Order = 0.012640292138301786 | Time = 110s
Step 473000 | Order = 0.027939269053006154 | Time = 110s
Step 474000 | Order = 0.015897977535303979 | Time = 110s
Step 475000 | Order = 0.018088728573981225 | Time = 111s
Step 476000 | Order = 0.044835888828828559 | Time = 111s
Step 477000 | Order = 0.01666453993386777 | Time = 111s
Step 478000 | Order = 0.0073563906912516644 | Time = 111s
Step 479000 | Order = 0.013995608101629066 | Time = 112s
Step 480000 | Order = 0.019526473913935416 | Time = 112s
Step 481000 | Order = 0.020887147533242889 | Time = 112s
Step 482000 | Order = 0.0039533474647033438 | Time = 112s
Step 483000 | Order = 0.0063535157043831253 | Time = 112s
Step 484000 | Order = 0.0058927620577011444 | Time = 113s
Step 485000 | Order = 0.0075505150706879388 | Time = 113s
Step 486000 | Order = 0.008718191439749598 | Time = 113s
Step 487000 | Order = 0.033492544108713808 | Time = 113s
Step 488000 | Order = 0.031369215063487658 | Time = 114s
Step 489000 | Order = 0.012129576511716714 | Time = 114s
Step 490000 | Order = 0.0081904780470297232 | Time = 114s
Step 491000 | Order = 0.002084055872164611 | Time = 114s
