Simulation #172, Parameters: eta = 0.871464 | rho = 0.103923 | v0 = 0.156449s
Step 0 | Order = 0.028946006594817938 | Time = 0s
Step 1000 | Order = 0.024236677688871104 | Time = 0s
Step 2000 | Order = 0.034801327604397497 | Time = 0s
Step 3000 | Order = 0.016005619486258095 | Time = 0s
Step 4000 | Order = 0.012719117622721857 | Time = 0s
Step 5000 | Order = 0.022954810612786862 | Time = 0s
Step 6000 | Order = 0.017053913995202955 | Time = 0s
Step 7000 | Order = 0.027293893432519162 | Time = 0s
Step 8000 | Order = 0.026831668816206109 | Time = 1s
Step 9000 | Order = 0.065241193029702882 | Time = 1s
Step 10000 | Order = 0.028821285807145183 | Time = 1s
Step 11000 | Order = 0.03760684693776583 | Time = 1s
Step 12000 | Order = 0.010665610428385033 | Time = 1s
Step 13000 | Order = 0.016078906484112795 | Time = 1s
Step 14000 | Order = 0.037050970416069577 | Time = 1s
Step 15000 | Order = 0.042189675152797854 | Time = 1s
Step 16000 | Order = 0.027084662916365992 | Time = 1s
Step 17000 | Order = 0.017909255430622575 | Time = 2s
Step 18000 | Order = 0.013243350358518207 | Time = 2s
Step 19000 | Order = 0.028210028226819384 | Time = 2s
Step 20000 | Order = 0.0033685672849424965 | Time = 2s
Step 21000 | Order = 0.013684862944949838 | Time = 2s
Step 22000 | Order = 0.020546608704734119 | Time = 2s
Step 23000 | Order = 0.021925650274617316 | Time = 2s
Step 24000 | Order = 0.023348418960703065 | Time = 2s
Step 25000 | Order = 0.032965568139777135 | Time = 2s
Step 26000 | Order = 0.0213636374381336 | Time = 3s
Step 27000 | Order = 0.022624944472349404 | Time = 3s
Step 28000 | Order = 0.030733438278528181 | Time = 3s
Step 29000 | Order = 0.014431038968528419 | Time = 3s
Step 30000 | Order = 0.011203736572532244 | Time = 3s
Step 31000 | Order = 0.0095675396503440927 | Time = 3s
Step 32000 | Order = 0.039168248129025286 | Time = 3s
Step 33000 | Order = 0.035941180054506042 | Time = 3s
Step 34000 | Order = 0.013167712875552479 | Time = 3s
Step 35000 | Order = 0.023225791072228011 | Time = 4s
Step 36000 | Order = 0.02422266566438434 | Time = 4s
Step 37000 | Order = 0.0075647626499605464 | Time = 4s
Step 38000 | Order = 0.011290336980218089 | Time = 4s
Step 39000 | Order = 0.0038012883304692968 | Time = 4s
Step 40000 | Order = 0.020927390844886842 | Time = 4s
Step 41000 | Order = 0.028924776385540415 | Time = 4s
Step 42000 | Order = 0.010541477302904124 | Time = 4s
Step 43000 | Order = 0.019189913606721089 | Time = 4s
Step 44000 | Order = 0.019550705146165616 | Time = 5s
Step 45000 | Order = 0.016522173112125772 | Time = 5s
Step 46000 | Order = 0.015191600710581905 | Time = 5s
Step 47000 | Order = 0.039495276526914043 | Time = 5s
Step 48000 | Order = 0.016041586026987641 | Time = 5s
Step 49000 | Order = 0.02647886785554213 | Time = 5s
Step 50000 | Order = 0.021000061955571504 | Time = 5s
Step 51000 | Order = 0.031823134336456546 | Time = 6s
Step 52000 | Order = 0.015435464612261987 | Time = 6s
Step 53000 | Order = 0.037445398566211936 | Time = 6s
Step 54000 | Order = 0.004126903382629301 | Time = 6s
Step 55000 | Order = 0.053230598115663996 | Time = 6s
Step 56000 | Order = 0.020991366426026888 | Time = 6s
Step 57000 | Order = 0.02630159930465378 | Time = 6s
Step 58000 | Order = 0.0059968262814479572 | Time = 6s
Step 59000 | Order = 0.019595622153171042 | Time = 6s
Step 60000 | Order = 0.037428467669784887 | Time = 7s
Step 61000 | Order = 0.0099313606767798494 | Time = 7s
Step 62000 | Order = 0.055637580172781413 | Time = 7s
Step 63000 | Order = 0.0040214737712109096 | Time = 7s
Step 64000 | Order = 0.030815232715185863 | Time = 7s
Step 65000 | Order = 0.012427252503006766 | Time = 7s
Step 66000 | Order = 0.021357691421056087 | Time = 7s
Step 67000 | Order = 0.022282405704820589 | Time = 7s
Step 68000 | Order = 0.021419533531068975 | Time = 7s
Step 69000 | Order = 0.019408065101570105 | Time = 8s
Step 70000 | Order = 0.038070412313187856 | Time = 8s
Step 71000 | Order = 0.01957419636681787 | Time = 8s
Step 72000 | Order = 0.028211159640873718 | Time = 8s
Step 73000 | Order = 0.026460069045610116 | Time = 8s
Step 74000 | Order = 0.042170366473566957 | Time = 8s
Step 75000 | Order = 0.0073413145738272468 | Time = 8s
Step 76000 | Order = 0.0079394569658093658 | Time = 8s
Step 77000 | Order = 0.028225835382954964 | Time = 8s
Step 78000 | Order = 0.0027966073586509813 | Time = 9s
Step 79000 | Order = 0.027700419132131546 | Time = 9s
Step 80000 | Order = 0.012789827259358375 | Time = 9s
Step 81000 | Order = 0.03073630372688373 | Time = 9s
Step 82000 | Order = 0.013470557846461659 | Time = 9s
Step 83000 | Order = 0.041242903618010779 | Time = 9s
Step 84000 | Order = 0.02440725646491396 | Time = 9s
Step 85000 | Order = 0.018457556696737404 | Time = 9s
Step 86000 | Order = 0.036640242723691173 | Time = 9s
Step 87000 | Order = 0.02879353404428437 | Time = 10s
Step 88000 | Order = 0.0072854346487534766 | Time = 10s
Step 89000 | Order = 0.015125767468423207 | Time = 10s
Step 90000 | Order = 0.041405693224157623 | Time = 10s
Step 91000 | Order = 0.014790911985149405 | Time = 10s
Step 92000 | Order = 0.005932029115788176 | Time = 10s
Step 93000 | Order = 0.012664676539646815 | Time = 10s
Step 94000 | Order = 0.0080844837029428844 | Time = 10s
Step 95000 | Order = 0.019903095621236804 | Time = 10s
Step 96000 | Order = 0.033957238533004648 | Time = 11s
Step 97000 | Order = 0.023621116903195943 | Time = 11s
Step 98000 | Order = 0.0098738205931574695 | Time = 11s
Step 99000 | Order = 0.031328533060209628 | Time = 11s
Step 100000 | Order = 0.039568825639145301 | Time = 11s
Step 101000 | Order = 0.021930674051415525 | Time = 11s
Step 102000 | Order = 0.028215270300202416 | Time = 12s
Step 103000 | Order = 0.020759928575897008 | Time = 12s
Step 104000 | Order = 0.043817083006736826 | Time = 12s
Step 105000 | Order = 0.034583548515408152 | Time = 12s
Step 106000 | Order = 0.011255631908057199 | Time = 13s
Step 107000 | Order = 0.0071237287221278759 | Time = 13s
Step 108000 | Order = 0.025009886422947346 | Time = 13s
Step 109000 | Order = 0.030359763524513302 | Time = 13s
Step 110000 | Order = 0.022363804910247025 | Time = 13s
Step 111000 | Order = 0.012503681482205268 | Time = 13s
Step 112000 | Order = 0.0061940864300611565 | Time = 13s
Step 113000 | Order = 0.036868299767480933 | Time = 13s
Step 114000 | Order = 0.025246455754445424 | Time = 13s
Step 115000 | Order = 0.016553838397072279 | Time = 14s
Step 116000 | Order = 0.011794759072462227 | Time = 14s
Step 117000 | Order = 0.026786356599202185 | Time = 14s
Step 118000 | Order = 0.0097537842089421636 | Time = 14s
Step 119000 | Order = 0.020748067688427182 | Time = 14s
Step 120000 | Order = 0.021612402036820071 | Time = 14s
Step 121000 | Order = 0.030499542742878315 | Time = 14s
Step 122000 | Order = 0.021260794582365621 | Time = 14s
Step 123000 | Order = 0.018881612948165333 | Time = 14s
Step 124000 | Order = 0.040337426821240176 | Time = 15s
Step 125000 | Order = 0.030222068380886254 | Time = 15s
Step 126000 | Order = 0.016127976678467396 | Time = 15s
Step 127000 | Order = 0.028349051757666454 | Time = 15s
Step 128000 | Order = 0.020461860486319733 | Time = 15s
Step 129000 | Order = 0.049200403531554346 | Time = 15s
Step 130000 | Order = 0.022178852732478115 | Time = 15s
Step 131000 | Order = 0.02485985561708063 | Time = 15s
Step 132000 | Order = 0.037824525947704517 | Time = 15s
Step 133000 | Order = 0.033802763511461664 | Time = 16s
Step 134000 | Order = 0.024020221273340227 | Time = 16s
Step 135000 | Order = 0.036552308933419812 | Time = 16s
Step 136000 | Order = 0.035011644905313284 | Time = 16s
Step 137000 | Order = 0.027589667045536372 | Time = 16s
Step 138000 | Order = 0.023622822615778173 | Time = 16s
Step 139000 | Order = 0.035331915695388107 | Time = 16s
Step 140000 | Order = 0.048632624809850547 | Time = 16s
Step 141000 | Order = 0.015901792882821498 | Time = 16s
Step 142000 | Order = 0.015604330918531795 | Time = 17s
Step 143000 | Order = 0.00945073248729459 | Time = 17s
Step 144000 | Order = 0.0051829847487243905 | Time = 17s
Step 145000 | Order = 0.014110207498302985 | Time = 17s
Step 146000 | Order = 0.05140030187003207 | Time = 17s
Step 147000 | Order = 0.016140128611263939 | Time = 17s
Step 148000 | Order = 0.017945523227965922 | Time = 17s
Step 149000 | Order = 0.025667140659200473 | Time = 17s
Step 150000 | Order = 0.016214527416108751 | Time = 17s
Step 151000 | Order = 0.020200965325171353 | Time = 18s
Step 152000 | Order = 0.017489602418698451 | Time = 18s
