Simulation #160, Parameters: eta = 0.339183 | rho = 0.131496 | v0 = 0.0179504s
Step 99000 | Order = 0.012648505438565896 | Time = 15s
Step 100000 | Order = 0.025027278248947488 | Time = 15s
Step 101000 | Order = 0.022816806334726544 | Time = 16s
Step 102000 | Order = 0.013257518854324147 | Time = 16s
Step 103000 | Order = 0.014858263990246421 | Time = 16s
Step 104000 | Order = 0.012677446204859548 | Time = 16s
Step 105000 | Order = 0.040044761304942091 | Time = 17s
Step 106000 | Order = 0.041082866705826317 | Time = 17s
Step 107000 | Order = 0.013783794264769909 | Time = 17s
Step 108000 | Order = 0.033146943936736548 | Time = 17s
Step 109000 | Order = 0.040096511513263919 | Time = 17s
Step 110000 | Order = 0.038312747273042076 | Time = 17s
Step 111000 | Order = 0.0044357541775762593 | Time = 17s
Step 112000 | Order = 0.00078434317453414545 | Time = 18s
Step 113000 | Order = 0.032852851415442821 | Time = 18s
Step 114000 | Order = 0.030142290659711021 | Time = 18s
Step 115000 | Order = 0.0082847641309504449 | Time = 18s
Step 116000 | Order = 0.026785571682143069 | Time = 18s
Step 117000 | Order = 0.032745360117867155 | Time = 18s
Step 118000 | Order = 0.011804026063331126 | Time = 19s
Step 119000 | Order = 0.037775093893135644 | Time = 19s
Step 120000 | Order = 0.016982615345488301 | Time = 19s
Step 121000 | Order = 0.03447133596921291 | Time = 19s
Step 122000 | Order = 0.027866292464322723 | Time = 19s
Step 123000 | Order = 0.032843082996294647 | Time = 19s
Step 124000 | Order = 0.041053429840093851 | Time = 19s
Step 125000 | Order = 0.031325919571401593 | Time = 20s
Step 126000 | Order = 0.02829941547408019 | Time = 20s
Step 127000 | Order = 0.029644785747159345 | Time = 20s
Step 128000 | Order = 0.013666171203129591 | Time = 20s
Step 129000 | Order = 0.013834107956308669 | Time = 20s
Step 130000 | Order = 0.041907252549097856 | Time = 20s
Step 131000 | Order = 0.034065271642272708 | Time = 21s
Step 132000 | Order = 0.019781156308906971 | Time = 21s
Step 133000 | Order = 0.058871895864049839 | Time = 21s
Step 134000 | Order = 0.015072779897827081 | Time = 21s
Step 135000 | Order = 0.04464232934116661 | Time = 21s
Step 136000 | Order = 0.068383784010126278 | Time = 21s
Step 137000 | Order = 0.055702639836794215 | Time = 22s
Step 138000 | Order = 0.031207479591673346 | Time = 22s
Step 139000 | Order = 0.014936722263963906 | Time = 22s
Step 140000 | Order = 0.07656750728549809 | Time = 22s
Step 141000 | Order = 0.02353396405495856 | Time = 22s
Step 142000 | Order = 0.021847899837870166 | Time = 22s
Step 143000 | Order = 0.01108730818962129 | Time = 22s
Step 144000 | Order = 0.021539281671651287 | Time = 23s
Step 145000 | Order = 0.045196340234338842 | Time = 23s
Step 146000 | Order = 0.057976654348465662 | Time = 23s
Step 147000 | Order = 0.01884773700816797 | Time = 23s
Step 148000 | Order = 0.035709408770319938 | Time = 23s
Step 149000 | Order = 0.028626999597014716 | Time = 23s
Step 150000 | Order = 0.020146630947889436 | Time = 24s
Step 151000 | Order = 0.028175410223940347 | Time = 24s
Step 152000 | Order = 0.086356872042008218 | Time = 24s
Step 153000 | Order = 0.024891080958744184 | Time = 24s
Step 154000 | Order = 0.029187031269161456 | Time = 24s
Step 155000 | Order = 0.034251785564320555 | Time = 24s
Step 156000 | Order = 0.046017575280530389 | Time = 25s
Step 157000 | Order = 0.051133886088262158 | Time = 25s
Step 158000 | Order = 0.042955240285252765 | Time = 25s
Step 159000 | Order = 0.021757039842755659 | Time = 25s
Step 160000 | Order = 0.024272835115366053 | Time = 25s
Step 161000 | Order = 0.017358721045370416 | Time = 25s
Step 162000 | Order = 0.039645111300366569 | Time = 26s
Step 163000 | Order = 0.040603173302948693 | Time = 26s
Step 164000 | Order = 0.033456568080533648 | Time = 26s
Step 165000 | Order = 0.042652981344191924 | Time = 26s
Step 166000 | Order = 0.013820508515313105 | Time = 26s
Step 167000 | Order = 0.033773292398543465 | Time = 26s
Step 168000 | Order = 0.026689061354922845 | Time = 26s
Step 169000 | Order = 0.015331245565757405 | Time = 27s
Step 170000 | Order = 0.052798603159355126 | Time = 27s
Step 171000 | Order = 0.0087195099735416434 | Time = 27s
Step 172000 | Order = 0.0071358125443907487 | Time = 27s
Step 173000 | Order = 0.0087900293658989236 | Time = 27s
Step 174000 | Order = 0.026617019076421489 | Time = 27s
Step 175000 | Order = 0.050225417399074837 | Time = 28s
Step 176000 | Order = 0.035297660972433316 | Time = 28s
Step 177000 | Order = 0.022135814782010838 | Time = 28s
Step 178000 | Order = 0.0094165263788579118 | Time = 28s
Step 179000 | Order = 0.024681209150725577 | Time = 28s
Step 180000 | Order = 0.035493688105478378 | Time = 28s
Step 181000 | Order = 0.040736971640736995 | Time = 29s
Step 182000 | Order = 0.045501577463457607 | Time = 29s
Step 183000 | Order = 0.031742359687042816 | Time = 29s
Step 184000 | Order = 0.0031232194438571672 | Time = 29s
Step 185000 | Order = 0.02255007884203436 | Time = 29s
Step 186000 | Order = 0.014352436631248947 | Time = 29s
Step 187000 | Order = 0.0093226803296213474 | Time = 29s
Step 188000 | Order = 0.030672624175589563 | Time = 30s
Step 189000 | Order = 0.036231143381585847 | Time = 30s
Step 190000 | Order = 0.050339185511323034 | Time = 30s
Step 191000 | Order = 0.032857234110741318 | Time = 30s
Step 192000 | Order = 0.045717034257918253 | Time = 30s
Step 193000 | Order = 0.020076489272568467 | Time = 30s
Step 194000 | Order = 0.056872897594843319 | Time = 31s
Step 195000 | Order = 0.020463942436312711 | Time = 31s
Step 196000 | Order = 0.0058937895343071974 | Time = 31s
Step 197000 | Order = 0.039133941552154258 | Time = 31s
Step 198000 | Order = 0.0085610901677478039 | Time = 31s
Step 199000 | Order = 0.018086717566822234 | Time = 31s
Step 200000 | Order = 0.031784617076441514 | Time = 31s
Step 201000 | Order = 0.05048621582671188 | Time = 32s
Step 202000 | Order = 0.048742134595615105 | Time = 32s
Step 203000 | Order = 0.017335793715528056 | Time = 32s
Step 204000 | Order = 0.065710795905567942 | Time = 32s
Step 205000 | Order = 0.021469930524794071 | Time = 32s
Step 206000 | Order = 0.016079234779237631 | Time = 32s
Step 207000 | Order = 0.047590140658024103 | Time = 33s
Step 208000 | Order = 0.01524206326382406 | Time = 33s
Step 209000 | Order = 0.023032799874751288 | Time = 33s
Step 210000 | Order = 0.025276611484901863 | Time = 33s
Step 211000 | Order = 0.029816959626499322 | Time = 33s
Step 212000 | Order = 0.0087613202994165588 | Time = 33s
Step 213000 | Order = 0.010393563043480573 | Time = 34s
Step 214000 | Order = 0.025887091023502867 | Time = 34s
Step 215000 | Order = 0.039673177414689044 | Time = 34s
Step 216000 | Order = 0.033646893072950226 | Time = 34s
Step 217000 | Order = 0.020483660158150212 | Time = 34s
Step 218000 | Order = 0.039315824093221943 | Time = 34s
Step 219000 | Order = 0.022982931515583012 | Time = 34s
Step 220000 | Order = 0.039632868178483403 | Time = 35s
Step 221000 | Order = 0.029185338385664488 | Time = 35s
Step 222000 | Order = 0.02477301773481342 | Time = 35s
Step 223000 | Order = 0.033268062469361072 | Time = 35s
Step 224000 | Order = 0.04736747777103912 | Time = 35s
Step 225000 | Order = 0.036974488602579972 | Time = 35s
Step 226000 | Order = 0.024175614564493134 | Time = 36s
Step 227000 | Order = 0.035898135083014079 | Time = 36s
Step 228000 | Order = 0.032391917845231155 | Time = 36s
Step 229000 | Order = 0.0053837032568241914 | Time = 36s
Step 230000 | Order = 0.031336495199990218 | Time = 36s
Step 231000 | Order = 0.03143577032963301 | Time = 36s
Step 232000 | Order = 0.016926372316350552 | Time = 37s
Step 233000 | Order = 0.053630767822281718 | Time = 37s
Step 234000 | Order = 0.022337547216850693 | Time = 37s
Step 235000 | Order = 0.04103596805976064 | Time = 37s
Step 236000 | Order = 0.0082481946288651704 | Time = 37s
Step 237000 | Order = 0.03495114367084913 | Time = 37s
Step 238000 | Order = 0.033472496398009956 | Time = 37s
Step 239000 | Order = 0.03538057712973381 | Time = 38s
Step 240000 | Order = 0.028072197745835262 | Time = 38s
Step 241000 | Order = 0.034712163714750444 | Time = 38s
Step 242000 | Order = 0.057464445465654108 | Time = 38s
Step 243000 | Order = 0.018623141924139962 | Time = 38s
Step 244000 | Order = 0.031677790825599808 | Time = 38s
Step 245000 | Order = 0.063764752120126583 | Time = 39s
Step 246000 | Order = 0.0034870272119006882 | Time = 39s
Step 247000 | Order = 0.060330178935822577 | Time = 39s
Step 248000 | Order = 0.023550498316599191 | Time = 39s
Step 249000 | Order = 0.064273044252231973 | Time = 39s
Step 250000 | Order = 0.03770921812044116 | Time = 39s
Step 251000 | Order = 0.013879042072056473 | Time = 40s
Step 252000 | Order = 0.023282708118513289 | Time = 40s
Step 253000 | Order = 0.021286307778958048 | Time = 40s
Step 254000 | Order = 0.012350153661551322 | Time = 40s
Step 255000 | Order = 0.032563919910878522 | Time = 40s
Step 256000 | Order = 0.0098623285763029984 | Time = 40s
Step 257000 | Order = 0.022579562499037972 | Time = 40s
Step 258000 | Order = 0.03722356733354313 | Time = 41s
Step 259000 | Order = 0.027240686823235546 | Time = 41s
Step 260000 | Order = 0.028930082363467918 | Time = 41s
Step 261000 | Order = 0.031808987373690471 | Time = 41s
Step 262000 | Order = 0.031499002972798916 | Time = 41s
Step 263000 | Order = 0.051438436429089136 | Time = 41s
Step 264000 | Order = 0.044972787545659629 | Time = 42s
Step 265000 | Order = 0.031477047560953868 | Time = 42s
Step 266000 | Order = 0.030678910411922604 | Time = 42s
Step 267000 | Order = 0.046190499459251189 | Time = 42s
Step 268000 | Order = 0.039745882787434156 | Time = 42s
Step 269000 | Order = 0.06198966675846334 | Time = 42s
Step 270000 | Order = 0.050989776610203798 | Time = 43s
Step 271000 | Order = 0.056800168930294062 | Time = 43s
Step 272000 | Order = 0.032228044622240985 | Time = 43s
Step 273000 | Order = 0.060998966589465763 | Time = 43s
Step 274000 | Order = 0.041937769224511499 | Time = 43s
Step 275000 | Order = 0.023765526872861559 | Time = 43s
Step 276000 | Order = 0.051138486327593505 | Time = 43s
Step 277000 | Order = 0.03435509511011136 | Time = 44s
Step 278000 | Order = 0.035458267608770244 | Time = 44s
Step 279000 | Order = 0.058545265679655782 | Time = 44s
Step 280000 | Order = 0.030120168665867298 | Time = 44s
Step 281000 | Order = 0.036696747137461627 | Time = 44s
Step 282000 | Order = 0.031145870752916017 | Time = 44s
Step 283000 | Order = 0.022678351154960297 | Time = 45s
Step 284000 | Order = 0.0065109587138611176 | Time = 45s
Step 285000 | Order = 0.023731283670621238 | Time = 45s
Step 286000 | Order = 0.029572746770147925 | Time = 45s
Step 287000 | Order = 0.027330965802254754 | Time = 45s
Step 288000 | Order = 0.034045130769543332 | Time = 45s
Step 289000 | Order = 0.035869869552096756 | Time = 45s
Step 290000 | Order = 0.018271573369758917 | Time = 46s
Step 291000 | Order = 0.011448052453879958 | Time = 46s
Step 292000 | Order = 0.008017624062587372 | Time = 46s
Step 293000 | Order = 0.012133118588390874 | Time = 46s
Step 294000 | Order = 0.0078543139709419812 | Time = 46s
Step 295000 | Order = 0.041769554804348574 | Time = 46s
Step 296000 | Order = 0.0047000818679390878 | Time = 47s
Step 297000 | Order = 0.032354612001334604 | Time = 47s
Step 298000 | Order = 0.030183410526449031 | Time = 47s
Step 299000 | Order = 0.0046422671513885582 | Time = 47s
Step 300000 | Order = 0.037155145653443425 | Time = 47s
Step 301000 | Order = 0.061773708779501245 | Time = 47s
Step 302000 | Order = 0.016967511783089289 | Time = 48s
Step 303000 | Order = 0.011913906204657052 | Time = 48s
Step 304000 | Order = 0.022201431369292608 | Time = 48s
Step 305000 | Order = 0.014629164434152152 | Time = 48s
Step 306000 | Order = 0.034539414023532604 | Time = 48s
Step 307000 | Order = 0.018117469007923725 | Time = 48s
Step 308000 | Order = 0.042642950243515644 | Time = 49s
Step 309000 | Order = 0.016466250655699909 | Time = 49s
Step 310000 | Order = 0.031372401966259025 | Time = 49s
Step 311000 | Order = 0.022439893093202982 | Time = 49s
Step 312000 | Order = 0.032070070919185442 | Time = 49s
Step 313000 | Order = 0.015410774743579925 | Time = 49s
Step 314000 | Order = 0.038523013143693122 | Time = 49s
Step 315000 | Order = 0.048111878274640557 | Time = 50s
Step 316000 | Order = 0.056885507251398376 | Time = 50s
Step 317000 | Order = 0.052421825507701643 | Time = 50s
Step 318000 | Order = 0.0035510910554813081 | Time = 50s
Step 319000 | Order = 0.041182819251736627 | Time = 50s
Step 320000 | Order = 0.020502388418100256 | Time = 50s
Step 321000 | Order = 0.0069573486274602664 | Time = 51s
Step 322000 | Order = 0.037706112683030403 | Time = 51s
Step 323000 | Order = 0.028882378167526316 | Time = 51s
Step 324000 | Order = 0.044559422894445665 | Time = 51s
Step 325000 | Order = 0.041414557336503073 | Time = 51s
Step 326000 | Order = 0.011898204081739187 | Time = 51s
Step 327000 | Order = 0.020371962711810049 | Time = 52s
Step 328000 | Order = 0.02357298180786704 | Time = 52s
Step 329000 | Order = 0.0024470977209700307 | Time = 52s
Step 330000 | Order = 0.013487481770074281 | Time = 52s
Step 331000 | Order = 0.017795563184380647 | Time = 52s
Step 332000 | Order = 0.031413689259984175 | Time = 52s
Step 333000 | Order = 0.015619526272415784 | Time = 52s
Step 334000 | Order = 0.017443093366964056 | Time = 53s
Step 335000 | Order = 0.04444834849716265 | Time = 53s
Step 336000 | Order = 0.010270589887653002 | Time = 53s
Step 337000 | Order = 0.03514644323597034 | Time = 53s
Step 338000 | Order = 0.013451325474131361 | Time = 53s
Step 339000 | Order = 0.016033848069125889 | Time = 53s
Step 340000 | Order = 0.049198172633530102 | Time = 54s
Step 341000 | Order = 0.041436492787669588 | Time = 54s
Step 342000 | Order = 0.021893648040911658 | Time = 54s
Step 343000 | Order = 0.020753413092832657 | Time = 54s
Step 344000 | Order = 0.019196256807214231 | Time = 54s
Step 345000 | Order = 0.028390747196785481 | Time = 54s
Step 346000 | Order = 0.026055250281810705 | Time = 54s
Step 347000 | Order = 0.054488453294230868 | Time = 55s
Step 348000 | Order = 0.038549559929657348 | Time = 55s
Step 349000 | Order = 0.043855569408242985 | Time = 55s
Step 350000 | Order = 0.032977234334681201 | Time = 55s
Step 351000 | Order = 0.021822566376041144 | Time = 55s
Step 352000 | Order = 0.041783487420467787 | Time = 56s
Step 353000 | Order = 0.033675391851535737 | Time = 56s
Step 354000 | Order = 0.020534810910444949 | Time = 56s
Step 355000 | Order = 0.040279885006046637 | Time = 56s
Step 356000 | Order = 0.020140923293569386 | Time = 56s
Step 357000 | Order = 0.0033695660325924171 | Time = 56s
Step 358000 | Order = 0.040731087028147497 | Time = 56s
Step 359000 | Order = 0.037825504440174046 | Time = 57s
Step 360000 | Order = 0.039937171972079098 | Time = 57s
Step 361000 | Order = 0.021604709972044122 | Time = 57s
Step 362000 | Order = 0.051381621754039028 | Time = 57s
Step 363000 | Order = 0.047700354230815499 | Time = 57s
Step 364000 | Order = 0.023470300336499311 | Time = 57s
Step 365000 | Order = 0.058114116244919987 | Time = 58s
Step 366000 | Order = 0.050267451869066102 | Time = 58s
Step 367000 | Order = 0.020708039286708595 | Time = 58s
Step 368000 | Order = 0.037637445464193522 | Time = 58s
Step 369000 | Order = 0.031847344689152096 | Time = 58s
Step 370000 | Order = 0.019562986977703825 | Time = 58s
Step 371000 | Order = 0.033817633876727683 | Time = 58s
Step 372000 | Order = 0.053101673301155242 | Time = 59s
Step 373000 | Order = 0.016306632871440085 | Time = 59s
Step 374000 | Order = 0.04206420098950904 | Time = 59s
Step 375000 | Order = 0.023744642081904774 | Time = 59s
Step 376000 | Order = 0.032494507518147205 | Time = 59s
Step 377000 | Order = 0.035590017628465781 | Time = 59s
Step 378000 | Order = 0.043942962794800471 | Time = 60s
Step 379000 | Order = 0.040814122367501572 | Time = 60s
Step 380000 | Order = 0.046467613659188008 | Time = 60s
Step 381000 | Order = 0.050839930550028188 | Time = 60s
Step 382000 | Order = 0.031131926474629267 | Time = 60s
Step 383000 | Order = 0.011004282200578665 | Time = 60s
Step 384000 | Order = 0.029390616192936408 | Time = 61s
Step 385000 | Order = 0.064564840370927856 | Time = 61s
Step 386000 | Order = 0.0036215892884726856 | Time = 61s
Step 387000 | Order = 0.074451618932333277 | Time = 61s
Step 388000 | Order = 0.039226579329597416 | Time = 61s
Step 389000 | Order = 0.017556574204052728 | Time = 61s
Step 390000 | Order = 0.041683935485131739 | Time = 61s
Step 391000 | Order = 0.013591690869634186 | Time = 62s
Step 392000 | Order = 0.022855536265373243 | Time = 62s
Step 393000 | Order = 0.012737208237953395 | Time = 62s
Step 394000 | Order = 0.020939213508178581 | Time = 62s
Step 395000 | Order = 0.017111402632192366 | Time = 62s
Step 396000 | Order = 0.04216123968385091 | Time = 62s
Step 397000 | Order = 0.013996976754549454 | Time = 63s
Step 398000 | Order = 0.048574162750019086 | Time = 63s
Step 399000 | Order = 0.063646560217151704 | Time = 63s
Step 400000 | Order = 0.0096561631132976757 | Time = 63s
Step 401000 | Order = 0.05157240188226285 | Time = 63s
Step 402000 | Order = 0.031359737628784697 | Time = 63s
Step 403000 | Order = 0.046928987332036237 | Time = 64s
Step 404000 | Order = 0.0072646097038234483 | Time = 64s
Step 405000 | Order = 0.007828266324889652 | Time = 64s
Step 406000 | Order = 0.036571448583876946 | Time = 64s
Step 407000 | Order = 0.014149848529432565 | Time = 64s
Step 408000 | Order = 0.05246239842740992 | Time = 64s
Step 409000 | Order = 0.010958627972771742 | Time = 65s
Step 410000 | Order = 0.021052404118524611 | Time = 65s
Step 411000 | Order = 0.029023272947157147 | Time = 65s
Step 412000 | Order = 0.037983650750954494 | Time = 65s
Step 413000 | Order = 0.026940542899083177 | Time = 65s
Step 414000 | Order = 0.032216726442316893 | Time = 65s
Step 415000 | Order = 0.017222766684556579 | Time = 65s
Step 416000 | Order = 0.025692178326966797 | Time = 66s
Step 417000 | Order = 0.032746209437338573 | Time = 66s
Step 418000 | Order = 0.022295263348316673 | Time = 66s
Step 419000 | Order = 0.024760164607733632 | Time = 66s
Step 420000 | Order = 0.036712666329692265 | Time = 66s
Step 421000 | Order = 0.04714988996735623 | Time = 66s
Step 422000 | Order = 0.0096533420580613236 | Time = 67s
Step 423000 | Order = 0.044456015945550979 | Time = 67s
Step 424000 | Order = 0.012022266878691144 | Time = 67s
Step 425000 | Order = 0.06088780603122973 | Time = 67s
Step 426000 | Order = 0.027319193464366506 | Time = 67s
Step 427000 | Order = 0.036139804417395213 | Time = 67s
Step 428000 | Order = 0.0082497557627994027 | Time = 68s
Step 429000 | Order = 0.011078512519016889 | Time = 68s
Step 430000 | Order = 0.070537596379209519 | Time = 68s
Step 431000 | Order = 0.025172833899366337 | Time = 68s
Step 432000 | Order = 0.0058340482122795686 | Time = 68s
Step 433000 | Order = 0.049284619986829842 | Time = 68s
Step 434000 | Order = 0.10081771761778272 | Time = 68s
Step 435000 | Order = 0.045106086161470528 | Time = 69s
Step 436000 | Order = 0.0026903878943337969 | Time = 69s
Step 437000 | Order = 0.012555998644031729 | Time = 69s
Step 438000 | Order = 0.021872750513031516 | Time = 69s
Step 439000 | Order = 0.036536567159629586 | Time = 69s
Step 440000 | Order = 0.075565195640207014 | Time = 69s
Step 441000 | Order = 0.031525580989796284 | Time = 70s
Step 442000 | Order = 0.021380047881985699 | Time = 70s
Step 443000 | Order = 0.050903087925995884 | Time = 70s
Step 444000 | Order = 0.029540705514115879 | Time = 70s
Step 445000 | Order = 0.012183190455196651 | Time = 70s
Step 446000 | Order = 0.071259306091403476 | Time = 70s
Step 447000 | Order = 0.043096113808750017 | Time = 70s
Step 448000 | Order = 0.033516040642056474 | Time = 71s
Step 449000 | Order = 0.018062598582318842 | Time = 71s
Step 450000 | Order = 0.059348899096732161 | Time = 71s
Step 451000 | Order = 0.054541880350179997 | Time = 71s
Step 452000 | Order = 0.064713560510921392 | Time = 72s
Step 453000 | Order = 0.024078385516289966 | Time = 72s
Step 454000 | Order = 0.019284151508155569 | Time = 72s
Step 455000 | Order = 0.043804756006976725 | Time = 72s
Step 456000 | Order = 0.022614685435530385 | Time = 72s
Step 457000 | Order = 0.034566680366148225 | Time = 72s
Step 458000 | Order = 0.037014307856564344 | Time = 72s
Step 459000 | Order = 0.033388637802712139 | Time = 73s
Step 460000 | Order = 0.016173218609380854 | Time = 73s
Step 461000 | Order = 0.019660469202164303 | Time = 73s
Step 462000 | Order = 0.047300114428630531 | Time = 73s
Step 463000 | Order = 0.017901817387978691 | Time = 73s
Step 464000 | Order = 0.038451243803380108 | Time = 73s
Step 465000 | Order = 0.019062463354077869 | Time = 74s
Step 466000 | Order = 0.012779236893522049 | Time = 74s
Step 467000 | Order = 0.037796195807045366 | Time = 74s
Step 468000 | Order = 0.046244040348367238 | Time = 74s
Step 469000 | Order = 0.045628883695858782 | Time = 74s
Step 470000 | Order = 0.021099292673359811 | Time = 74s
Step 471000 | Order = 0.048345008602968496 | Time = 74s
Step 472000 | Order = 0.021761134656497566 | Time = 75s
Step 473000 | Order = 0.043054404121062088 | Time = 75s
Step 474000 | Order = 0.027897331214767816 | Time = 75s
Step 475000 | Order = 0.019482273867094287 | Time = 75s
Step 476000 | Order = 0.03192594021293247 | Time = 75s
Step 477000 | Order = 0.061857081047409633 | Time = 75s
Step 478000 | Order = 0.030130370915714546 | Time = 76s
Step 479000 | Order = 0.023376240037146372 | Time = 76s
Step 480000 | Order = 0.01397566547703432 | Time = 76s
Step 481000 | Order = 0.021067977355648596 | Time = 76s
Step 482000 | Order = 0.027080766432150537 | Time = 76s
Step 483000 | Order = 0.026584382977238571 | Time = 76s
Step 484000 | Order = 0.022355768951443152 | Time = 76s
Step 485000 | Order = 0.033735533703287787 | Time = 77s
Step 486000 | Order = 0.051182939183252993 | Time = 77s
Step 487000 | Order = 0.013086026427213697 | Time = 77s
Step 488000 | Order = 0.024241766747372433 | Time = 77s
Step 489000 | Order = 0.01507691405044324 | Time = 77s
Step 490000 | Order = 0.0082894681731047332 | Time = 77s
Step 491000 | Order = 0.017278418808772164 | Time = 78s
Step 492000 | Order = 0.0039897744557418485 | Time = 78s
Step 493000 | Order = 0.045327892609858901 | Time = 78s
Step 494000 | Order = 0.0068152208328833321 | Time = 78s
