Simulation #138, Parameters: eta = 0.839441 | rho = 0.192141 | v0 = 0.465618s
Step 0 | Order = 0.014125293471544714 | Time = 0s
Step 1000 | Order = 0.01363309163851166 | Time = 0s
Step 2000 | Order = 0.0045993322756445196 | Time = 0s
Step 3000 | Order = 0.02612034507662107 | Time = 0s
Step 4000 | Order = 0.022816557243724025 | Time = 1s
Step 5000 | Order = 0.019864591642707562 | Time = 1s
Step 6000 | Order = 0.019123740279215609 | Time = 1s
Step 7000 | Order = 0.0078087755355306212 | Time = 1s
Step 8000 | Order = 0.0162140632803176 | Time = 2s
Step 9000 | Order = 0.0062936333038758289 | Time = 2s
Step 10000 | Order = 0.022774977174592752 | Time = 2s
Step 11000 | Order = 0.0069830011159745711 | Time = 2s
Step 12000 | Order = 0.0067151906606472359 | Time = 2s
Step 13000 | Order = 0.010198435694817933 | Time = 3s
Step 14000 | Order = 0.020252237364660874 | Time = 3s
Step 15000 | Order = 0.0095624475533470383 | Time = 3s
Step 16000 | Order = 0.0092650983425503573 | Time = 3s
Step 17000 | Order = 0.017932604065482048 | Time = 3s
Step 18000 | Order = 0.0035519957151166656 | Time = 4s
Step 19000 | Order = 0.013254787218325679 | Time = 4s
Step 20000 | Order = 0.017090841651920558 | Time = 4s
Step 21000 | Order = 0.016908216139681718 | Time = 4s
Step 22000 | Order = 0.030027402353307368 | Time = 4s
Step 23000 | Order = 0.0056161995120767669 | Time = 5s
Step 24000 | Order = 0.011424087853919154 | Time = 5s
Step 25000 | Order = 0.021821168446257342 | Time = 5s
Step 26000 | Order = 0.020044029932012451 | Time = 5s
Step 27000 | Order = 0.0043008217452009485 | Time = 5s
Step 28000 | Order = 0.016253225328153029 | Time = 6s
Step 29000 | Order = 0.024426044610353005 | Time = 6s
Step 30000 | Order = 0.014818661625374261 | Time = 6s
Step 31000 | Order = 0.0098284253506035202 | Time = 6s
Step 32000 | Order = 0.01835684028251091 | Time = 7s
Step 33000 | Order = 0.012431356240869464 | Time = 7s
Step 34000 | Order = 0.019089948542667726 | Time = 7s
Step 35000 | Order = 0.012741883737571652 | Time = 7s
Step 36000 | Order = 0.035562485152357298 | Time = 7s
Step 37000 | Order = 0.024016447513600155 | Time = 8s
Step 38000 | Order = 0.032191283481695449 | Time = 8s
Step 39000 | Order = 0.017256615890590646 | Time = 8s
Step 40000 | Order = 0.013600622742668173 | Time = 8s
Step 41000 | Order = 0.025715793694326826 | Time = 8s
Step 42000 | Order = 0.009727166699835926 | Time = 9s
Step 43000 | Order = 0.019153908924040047 | Time = 9s
Step 44000 | Order = 0.012939110159114605 | Time = 9s
Step 45000 | Order = 0.030192846339397596 | Time = 9s
Step 46000 | Order = 0.0026463144142632334 | Time = 9s
Step 47000 | Order = 0.010903110026497844 | Time = 10s
Step 48000 | Order = 0.029998609739484757 | Time = 10s
Step 49000 | Order = 0.026584847658567706 | Time = 10s
Step 50000 | Order = 0.011934143535339973 | Time = 10s
Step 51000 | Order = 0.0086021029018241938 | Time = 11s
Step 52000 | Order = 0.010914898826931668 | Time = 11s
Step 53000 | Order = 0.011077048552577295 | Time = 11s
Step 54000 | Order = 0.012807942170627596 | Time = 12s
Step 55000 | Order = 0.022441682492278764 | Time = 12s
Step 56000 | Order = 0.026278554184754454 | Time = 12s
Step 57000 | Order = 0.033140574115319059 | Time = 12s
Step 58000 | Order = 0.007984435705009639 | Time = 12s
Step 59000 | Order = 0.019145063830997601 | Time = 13s
Step 60000 | Order = 0.026934394502572415 | Time = 13s
Step 61000 | Order = 0.01324934541227356 | Time = 13s
Step 62000 | Order = 0.022310507543419636 | Time = 13s
Step 63000 | Order = 0.020138537801124928 | Time = 13s
Step 64000 | Order = 0.034006196823819716 | Time = 14s
Step 65000 | Order = 0.0074820517933760029 | Time = 14s
Step 66000 | Order = 0.0073748438816757661 | Time = 14s
Step 67000 | Order = 0.024003441650587518 | Time = 14s
Step 68000 | Order = 0.023279819795541421 | Time = 14s
Step 69000 | Order = 0.014096865617783947 | Time = 15s
Step 70000 | Order = 0.014388048029600553 | Time = 15s
Step 71000 | Order = 0.0086732871345318527 | Time = 15s
Step 72000 | Order = 0.027758022787275925 | Time = 15s
Step 73000 | Order = 0.016914700412604563 | Time = 15s
Step 74000 | Order = 0.018138269977364091 | Time = 16s
Step 75000 | Order = 0.01327675708073962 | Time = 16s
Step 76000 | Order = 0.011219295032170593 | Time = 16s
Step 77000 | Order = 0.018274960009333843 | Time = 16s
Step 78000 | Order = 0.017450577295679986 | Time = 17s
Step 79000 | Order = 0.023936019293818812 | Time = 17s
Step 80000 | Order = 0.019123027048358113 | Time = 17s
Step 81000 | Order = 0.0076075275567004308 | Time = 17s
Step 82000 | Order = 0.017669393536989379 | Time = 17s
Step 83000 | Order = 0.019625161818452013 | Time = 18s
Step 84000 | Order = 0.020904884689485436 | Time = 18s
Step 85000 | Order = 0.0058222867350635771 | Time = 18s
Step 86000 | Order = 0.01903407044527073 | Time = 18s
Step 87000 | Order = 0.022558540427255965 | Time = 18s
Step 88000 | Order = 0.012623769225885938 | Time = 19s
Step 89000 | Order = 0.01959308392741865 | Time = 19s
Step 90000 | Order = 0.012066847143527158 | Time = 19s
Step 91000 | Order = 0.025653875774786897 | Time = 19s
Step 92000 | Order = 0.012956678186010326 | Time = 20s
Step 93000 | Order = 0.016587821127976236 | Time = 20s
Step 94000 | Order = 0.018569498514533236 | Time = 20s
Step 95000 | Order = 0.010888735953906917 | Time = 20s
Step 96000 | Order = 0.014776152188607292 | Time = 20s
Step 97000 | Order = 0.024244618363212473 | Time = 21s
Step 98000 | Order = 0.0064702260650058626 | Time = 21s
Step 99000 | Order = 0.022743561811209043 | Time = 21s
Step 100000 | Order = 0.021407593993160182 | Time = 21s
Step 101000 | Order = 0.0061241275634310493 | Time = 22s
Step 102000 | Order = 0.014007714990945153 | Time = 22s
Step 103000 | Order = 0.025945460278753531 | Time = 22s
Step 104000 | Order = 0.020313201916778524 | Time = 22s
Step 105000 | Order = 0.03841875252517829 | Time = 22s
Step 106000 | Order = 0.0074624528185089131 | Time = 23s
Step 107000 | Order = 0.0064950369873171829 | Time = 23s
Step 108000 | Order = 0.01249617114939826 | Time = 23s
Step 109000 | Order = 0.027213639041196735 | Time = 23s
Step 110000 | Order = 0.013420236630955132 | Time = 23s
Step 111000 | Order = 0.0081855877408360412 | Time = 24s
Step 112000 | Order = 0.0083212367696277271 | Time = 24s
Step 113000 | Order = 0.025969059586605205 | Time = 24s
Step 114000 | Order = 0.0063270580726201989 | Time = 24s
Step 115000 | Order = 0.014738292161725996 | Time = 24s
Step 116000 | Order = 0.0052033334552250253 | Time = 25s
Step 117000 | Order = 0.031631624666963537 | Time = 25s
Step 118000 | Order = 0.0038765245148681994 | Time = 25s
Step 119000 | Order = 0.014280042094757042 | Time = 25s
Step 120000 | Order = 0.0089154288920800517 | Time = 26s
Step 121000 | Order = 0.022960801570314909 | Time = 26s
Step 122000 | Order = 0.019797990969690944 | Time = 26s
Step 123000 | Order = 0.016549972541470167 | Time = 26s
Step 124000 | Order = 0.019096225784660855 | Time = 26s
Step 125000 | Order = 0.02619737604423282 | Time = 27s
Step 126000 | Order = 0.0057961303777651456 | Time = 27s
Step 127000 | Order = 0.017907565182257768 | Time = 27s
Step 128000 | Order = 0.026911157962178488 | Time = 27s
Step 129000 | Order = 0.027868617150848773 | Time = 27s
Step 130000 | Order = 0.030442390561316382 | Time = 28s
Step 131000 | Order = 0.0096628419853635218 | Time = 28s
Step 132000 | Order = 0.018102701629639353 | Time = 28s
Step 133000 | Order = 0.015095069608527571 | Time = 28s
Step 134000 | Order = 0.029824755316979056 | Time = 28s
Step 135000 | Order = 0.022604924501807282 | Time = 29s
Step 136000 | Order = 0.01607524587668523 | Time = 29s
Step 137000 | Order = 0.026075286823725355 | Time = 29s
Step 138000 | Order = 0.021480332664088369 | Time = 29s
Step 139000 | Order = 0.029008446471562262 | Time = 30s
Step 140000 | Order = 0.016104302634204135 | Time = 30s
Step 141000 | Order = 0.013929485722819632 | Time = 30s
Step 142000 | Order = 0.025640474189209152 | Time = 30s
Step 143000 | Order = 0.015930985454870799 | Time = 30s
Step 144000 | Order = 0.022025136266470079 | Time = 31s
Step 145000 | Order = 0.019627312686725365 | Time = 31s
Step 146000 | Order = 0.013157500932055288 | Time = 31s
Step 147000 | Order = 0.034951375957239114 | Time = 31s
Step 148000 | Order = 0.023235943743533268 | Time = 31s
Step 149000 | Order = 0.0095081060262538486 | Time = 32s
Step 150000 | Order = 0.0026905015327589651 | Time = 32s
Step 151000 | Order = 0.01164504039259711 | Time = 32s
Step 152000 | Order = 0.017953447109580259 | Time = 32s
Step 153000 | Order = 0.019184857924042415 | Time = 33s
Step 154000 | Order = 0.0091227277325166625 | Time = 33s
Step 155000 | Order = 0.013281451410047763 | Time = 33s
Step 156000 | Order = 0.026837089213722631 | Time = 33s
Step 157000 | Order = 0.023923466743656835 | Time = 34s
Step 158000 | Order = 0.013778816253223782 | Time = 34s
Step 159000 | Order = 0.0044211135152548084 | Time = 34s
Step 160000 | Order = 0.031942319459971516 | Time = 34s
Step 161000 | Order = 0.036160744155854213 | Time = 34s
Step 162000 | Order = 0.019292724288882988 | Time = 35s
Step 163000 | Order = 0.02873582214343947 | Time = 35s
Step 164000 | Order = 0.023358524647453496 | Time = 35s
Step 165000 | Order = 0.021123613718550725 | Time = 35s
Step 166000 | Order = 0.0071889538439630493 | Time = 35s
Step 167000 | Order = 0.014403593574217917 | Time = 36s
Step 168000 | Order = 0.0088338613789801738 | Time = 36s
Step 169000 | Order = 0.0094756344475417607 | Time = 36s
Step 170000 | Order = 0.017357916117042554 | Time = 36s
Step 171000 | Order = 0.040287727037609675 | Time = 36s
Step 172000 | Order = 0.037865291757971674 | Time = 37s
Step 173000 | Order = 0.010763188267082969 | Time = 37s
Step 174000 | Order = 0.023697710414459706 | Time = 37s
Step 175000 | Order = 0.012517879001736164 | Time = 37s
Step 176000 | Order = 0.016060658948683387 | Time = 37s
Step 177000 | Order = 0.012053873859491911 | Time = 38s
Step 178000 | Order = 0.017061351371990163 | Time = 38s
Step 179000 | Order = 0.025285160159026883 | Time = 38s
Step 180000 | Order = 0.020151907270900112 | Time = 38s
Step 181000 | Order = 0.010445505141124686 | Time = 39s
Step 182000 | Order = 0.015601517831006285 | Time = 39s
Step 183000 | Order = 0.024759420030273524 | Time = 39s
Step 184000 | Order = 0.014872278134713666 | Time = 39s
Step 185000 | Order = 0.011486362189739646 | Time = 39s
Step 186000 | Order = 0.013127266667444256 | Time = 40s
Step 187000 | Order = 0.0084604240676937285 | Time = 40s
Step 188000 | Order = 0.0071035618533029496 | Time = 40s
Step 189000 | Order = 0.017555152727530058 | Time = 40s
Step 190000 | Order = 0.013791206482760429 | Time = 40s
Step 191000 | Order = 0.020385952178787258 | Time = 41s
Step 192000 | Order = 0.014709861442156691 | Time = 41s
Step 193000 | Order = 0.032611290805251297 | Time = 41s
Step 194000 | Order = 0.019249984844663386 | Time = 41s
Step 195000 | Order = 0.0193487450045088 | Time = 41s
Step 196000 | Order = 0.0059988630546859729 | Time = 42s
Step 197000 | Order = 0.008254557868459831 | Time = 42s
Step 198000 | Order = 0.013730785825262338 | Time = 42s
Step 199000 | Order = 0.022624267759099526 | Time = 42s
Step 200000 | Order = 0.022672394799982266 | Time = 42s
Step 201000 | Order = 0.02919257931694726 | Time = 43s
Step 202000 | Order = 0.030086522197186917 | Time = 43s
Step 203000 | Order = 0.0074776904481662423 | Time = 43s
Step 204000 | Order = 0.014565061390686253 | Time = 44s
Step 205000 | Order = 0.029414108350084782 | Time = 44s
Step 206000 | Order = 0.010298618973226167 | Time = 44s
Step 207000 | Order = 0.012657628053759936 | Time = 44s
Step 208000 | Order = 0.029793690322586424 | Time = 44s
Step 209000 | Order = 0.019902542844586767 | Time = 45s
Step 210000 | Order = 0.019889510572450943 | Time = 45s
Step 211000 | Order = 0.033283731847960678 | Time = 45s
Step 212000 | Order = 0.024127934302171139 | Time = 45s
Step 213000 | Order = 0.015391676312495941 | Time = 45s
Step 214000 | Order = 0.028987916985010461 | Time = 46s
Step 215000 | Order = 0.011372476638747952 | Time = 46s
Step 216000 | Order = 0.013854781239009635 | Time = 46s
Step 217000 | Order = 0.0095013104204708741 | Time = 46s
Step 218000 | Order = 0.013763561888601141 | Time = 46s
Step 219000 | Order = 0.019757495979980045 | Time = 47s
Step 220000 | Order = 0.016432752031034614 | Time = 47s
Step 221000 | Order = 0.033574602855312649 | Time = 47s
Step 222000 | Order = 0.019563740898711823 | Time = 47s
Step 223000 | Order = 0.031271539819162905 | Time = 48s
Step 224000 | Order = 0.025565259997686676 | Time = 48s
Step 225000 | Order = 0.027665117261504273 | Time = 48s
Step 226000 | Order = 0.0010259265139903244 | Time = 48s
Step 227000 | Order = 0.018420394870137958 | Time = 48s
Step 228000 | Order = 0.0063703561706913835 | Time = 49s
Step 229000 | Order = 0.0072454617134150509 | Time = 49s
Step 230000 | Order = 0.0088671737528966538 | Time = 49s
Step 231000 | Order = 0.012164768872557276 | Time = 49s
Step 232000 | Order = 0.011074478865458622 | Time = 49s
Step 233000 | Order = 0.02438108569853361 | Time = 50s
Step 234000 | Order = 0.0090227070662185372 | Time = 50s
Step 235000 | Order = 0.028169105722620515 | Time = 50s
Step 236000 | Order = 0.010408773688795185 | Time = 50s
Step 237000 | Order = 0.0083264838049404762 | Time = 50s
Step 238000 | Order = 0.014093437492229162 | Time = 51s
Step 239000 | Order = 0.01804271925037498 | Time = 51s
Step 240000 | Order = 0.024938560633700899 | Time = 51s
Step 241000 | Order = 0.0043834606121556244 | Time = 51s
Step 242000 | Order = 0.024161995230228255 | Time = 51s
Step 243000 | Order = 0.0069830571961596996 | Time = 52s
Step 244000 | Order = 0.021392936786710861 | Time = 52s
Step 245000 | Order = 0.029069484287600533 | Time = 52s
Step 246000 | Order = 0.01327091389416705 | Time = 52s
Step 247000 | Order = 0.0088355280298554849 | Time = 53s
Step 248000 | Order = 0.022358941029559251 | Time = 53s
Step 249000 | Order = 0.0034326414469659709 | Time = 53s
Step 250000 | Order = 0.01970186863232103 | Time = 53s
Step 251000 | Order = 0.01494860389204733 | Time = 54s
Step 252000 | Order = 0.03227326186391917 | Time = 54s
Step 253000 | Order = 0.0079099700347601103 | Time = 55s
Step 254000 | Order = 0.024109752120957628 | Time = 55s
Step 255000 | Order = 0.01746376763771746 | Time = 55s
Step 256000 | Order = 0.0091089150554012187 | Time = 55s
Step 257000 | Order = 0.013731602778684286 | Time = 55s
Step 258000 | Order = 0.0093897440668478591 | Time = 56s
Step 259000 | Order = 0.02773798420506467 | Time = 56s
Step 260000 | Order = 0.011289614552995077 | Time = 56s
Step 261000 | Order = 0.013967882393651867 | Time = 56s
Step 262000 | Order = 0.0095176960699945301 | Time = 56s
Step 263000 | Order = 0.012331398690966283 | Time = 57s
Step 264000 | Order = 0.032497305576312967 | Time = 57s
Step 265000 | Order = 0.013884846241211434 | Time = 57s
Step 266000 | Order = 0.012396090319939247 | Time = 57s
Step 267000 | Order = 0.023438638641237092 | Time = 57s
Step 268000 | Order = 0.011220522700145934 | Time = 58s
Step 269000 | Order = 0.02443475581371226 | Time = 58s
Step 270000 | Order = 0.020589251476363851 | Time = 58s
Step 271000 | Order = 0.040927208135176578 | Time = 58s
Step 272000 | Order = 0.019004014013852447 | Time = 59s
Step 273000 | Order = 0.028605489263242138 | Time = 59s
Step 274000 | Order = 0.010933342697034642 | Time = 59s
Step 275000 | Order = 0.0081950895207066159 | Time = 59s
Step 276000 | Order = 0.022756292431409496 | Time = 59s
Step 277000 | Order = 0.026898138965726369 | Time = 60s
Step 278000 | Order = 0.0044580719924608766 | Time = 60s
