Simulation #166, Parameters: eta = 0.384271 | rho = 0.272951 | v0 = 0.082813s
Step 0 | Order = 0.017262117203216933 | Time = 0s
Step 1000 | Order = 0.031116904125965583 | Time = 4s
Step 2000 | Order = 0.021754406373771587 | Time = 4s
Step 3000 | Order = 0.033157727314741599 | Time = 5s
Step 4000 | Order = 0.011306988313880986 | Time = 5s
Step 5000 | Order = 0.018148957329168148 | Time = 5s
Step 6000 | Order = 0.025416848998857215 | Time = 6s
Step 7000 | Order = 0.028295898368698919 | Time = 6s
Step 8000 | Order = 0.023026391147568055 | Time = 6s
Step 9000 | Order = 0.031219864832479294 | Time = 7s
Step 10000 | Order = 0.0059972330289595806 | Time = 7s
Step 11000 | Order = 0.012608869548924524 | Time = 7s
Step 12000 | Order = 0.069397881020904092 | Time = 8s
Step 13000 | Order = 0.029858702148925484 | Time = 8s
Step 14000 | Order = 0.017966791541190637 | Time = 8s
Step 15000 | Order = 0.02049985832030652 | Time = 9s
Step 16000 | Order = 0.037154349841220853 | Time = 9s
Step 17000 | Order = 0.018912757265684917 | Time = 10s
Step 18000 | Order = 0.027190387134597597 | Time = 10s
Step 19000 | Order = 0.013600772315700968 | Time = 10s
Step 20000 | Order = 0.0098850529509930292 | Time = 11s
Step 21000 | Order = 0.02318291535132062 | Time = 11s
Step 22000 | Order = 0.061073853500046058 | Time = 11s
Step 23000 | Order = 0.047700445414814087 | Time = 12s
Step 24000 | Order = 0.0085154114641280004 | Time = 12s
Step 25000 | Order = 0.016023139555419431 | Time = 12s
Step 26000 | Order = 0.035869403923663438 | Time = 13s
Step 27000 | Order = 0.026728825671244287 | Time = 13s
Step 28000 | Order = 0.045313383908547285 | Time = 13s
Step 29000 | Order = 0.0089523395864580836 | Time = 14s
Step 30000 | Order = 0.040927638940713607 | Time = 14s
Step 31000 | Order = 0.041153627717465086 | Time = 14s
Step 32000 | Order = 0.020562944627720851 | Time = 15s
Step 33000 | Order = 0.047742680325463041 | Time = 15s
Step 34000 | Order = 0.019270882761937037 | Time = 15s
Step 35000 | Order = 0.019726424341084115 | Time = 16s
Step 36000 | Order = 0.036225404064736393 | Time = 16s
Step 37000 | Order = 0.020618314261199994 | Time = 16s
Step 38000 | Order = 0.0059979200048120348 | Time = 17s
Step 39000 | Order = 0.03675004042095896 | Time = 17s
Step 40000 | Order = 0.036118354174222156 | Time = 17s
Step 41000 | Order = 0.039038836554470054 | Time = 18s
Step 42000 | Order = 0.017527686233661677 | Time = 18s
Step 43000 | Order = 0.030477848777735992 | Time = 18s
Step 44000 | Order = 0.030248593985150021 | Time = 19s
Step 45000 | Order = 0.020414703310511498 | Time = 19s
Step 46000 | Order = 0.0072691856417811925 | Time = 19s
Step 47000 | Order = 0.048568483287432733 | Time = 20s
Step 48000 | Order = 0.0057547138803067527 | Time = 20s
Step 49000 | Order = 0.01851566529476658 | Time = 20s
Step 50000 | Order = 0.04241045029181148 | Time = 21s
Step 51000 | Order = 0.0090021596256218382 | Time = 21s
