Simulation #151, Parameters: eta = 0.092886 | rho = 0.168884 | v0 = 0.0186487s
Step 0 | Order = 0.016669240348429266 | Time = 0s
Step 1000 | Order = 0.084600918364112876 | Time = 0s
Step 2000 | Order = 0.21636171966178103 | Time = 0s
Step 3000 | Order = 0.068957158023827153 | Time = 0s
Step 4000 | Order = 0.065957121900273002 | Time = 1s
Step 5000 | Order = 0.10724616744398659 | Time = 1s
Step 6000 | Order = 0.13492731278605863 | Time = 1s
Step 7000 | Order = 0.21538444035611168 | Time = 1s
Step 8000 | Order = 0.30493555231355118 | Time = 2s
Step 9000 | Order = 0.37536333535927102 | Time = 2s
Step 10000 | Order = 0.37192649149437823 | Time = 2s
Step 11000 | Order = 0.47114727030664977 | Time = 3s
Step 12000 | Order = 0.42917623732548893 | Time = 3s
Step 13000 | Order = 0.48388334471150279 | Time = 3s
Step 14000 | Order = 0.36346932875295179 | Time = 3s
Step 15000 | Order = 0.4602037931927408 | Time = 4s
Step 16000 | Order = 0.40737279957935768 | Time = 4s
Step 17000 | Order = 0.40448695158372677 | Time = 4s
Step 18000 | Order = 0.29485742971969692 | Time = 5s
Step 19000 | Order = 0.30285617176838442 | Time = 5s
Step 20000 | Order = 0.29424851669558982 | Time = 5s
Step 21000 | Order = 0.47367391516391372 | Time = 6s
Step 22000 | Order = 0.37444496529829874 | Time = 6s
Step 23000 | Order = 0.26516863665913964 | Time = 6s
Step 24000 | Order = 0.22685889891475777 | Time = 7s
Step 25000 | Order = 0.31568008429572286 | Time = 7s
Step 26000 | Order = 0.24138608467725481 | Time = 7s
Step 27000 | Order = 0.34841421862519623 | Time = 8s
Step 28000 | Order = 0.33569939052666004 | Time = 8s
Step 29000 | Order = 0.37929989034381661 | Time = 8s
Step 30000 | Order = 0.46602314426930647 | Time = 9s
Step 31000 | Order = 0.52854155601227282 | Time = 9s
Step 32000 | Order = 0.57434798601036374 | Time = 10s
Step 33000 | Order = 0.73325178174791883 | Time = 10s
Step 34000 | Order = 0.7383552572720179 | Time = 10s
Step 35000 | Order = 0.64681386725345325 | Time = 11s
Step 36000 | Order = 0.68814727862937863 | Time = 11s
Step 37000 | Order = 0.61719364624987139 | Time = 12s
Step 38000 | Order = 0.60478970531831144 | Time = 12s
Step 39000 | Order = 0.55259215076848589 | Time = 12s
Step 40000 | Order = 0.44369662201266402 | Time = 13s
Step 41000 | Order = 0.29838233647561319 | Time = 13s
Step 42000 | Order = 0.30401401598013733 | Time = 13s
Step 43000 | Order = 0.27595128526949969 | Time = 14s
Step 44000 | Order = 0.41169684925278555 | Time = 14s
Step 45000 | Order = 0.40301846235917022 | Time = 15s
Step 46000 | Order = 0.31760976004643904 | Time = 15s
Step 47000 | Order = 0.4455206351087605 | Time = 15s
Step 48000 | Order = 0.51523852529334002 | Time = 16s
Step 49000 | Order = 0.60575032696449926 | Time = 16s
Step 50000 | Order = 0.45775767598463912 | Time = 16s
Step 51000 | Order = 0.47182399942872039 | Time = 17s
Step 52000 | Order = 0.55315780476848408 | Time = 17s
Step 53000 | Order = 0.4285032294351161 | Time = 18s
Step 54000 | Order = 0.48498091219067063 | Time = 18s
Step 55000 | Order = 0.46989927599849696 | Time = 19s
Step 56000 | Order = 0.50961592186758464 | Time = 19s
Step 57000 | Order = 0.50831187830531177 | Time = 19s
Step 58000 | Order = 0.5262777521578571 | Time = 20s
