Simulation #8, Parameters: eta = 0.896897 | rho = 0.187532 | v0 = 0.095075s
Step 317000 | Order = 0.022711254835507955 | Time = 78s
Step 318000 | Order = 0.014302213259958946 | Time = 78s
Step 319000 | Order = 0.0030468084378094114 | Time = 78s
Step 320000 | Order = 0.0034093381374609897 | Time = 79s
Step 321000 | Order = 0.027565727398430065 | Time = 79s
Step 322000 | Order = 0.012430617132515342 | Time = 79s
Step 323000 | Order = 0.023041154494978358 | Time = 79s
Step 324000 | Order = 0.016000847127716208 | Time = 79s
Step 325000 | Order = 0.035538443899151749 | Time = 80s
Step 326000 | Order = 0.019397167374450842 | Time = 80s
Step 327000 | Order = 0.012644628013766137 | Time = 80s
Step 328000 | Order = 0.0051019879810088346 | Time = 80s
Step 329000 | Order = 0.0096631083162121139 | Time = 81s
Step 330000 | Order = 0.014101241299281026 | Time = 81s
Step 331000 | Order = 0.010833984142534265 | Time = 81s
Step 332000 | Order = 0.016463122092722389 | Time = 81s
Step 333000 | Order = 0.016386639670723541 | Time = 81s
Step 334000 | Order = 0.023217451475634851 | Time = 82s
Step 335000 | Order = 0.015249849890512063 | Time = 82s
Step 336000 | Order = 0.01930558004205252 | Time = 82s
Step 337000 | Order = 0.024568753981657157 | Time = 82s
Step 338000 | Order = 0.023103951677973782 | Time = 83s
Step 339000 | Order = 0.015564098816167236 | Time = 83s
Step 340000 | Order = 0.010374213034417473 | Time = 83s
Step 341000 | Order = 0.0072489943184717472 | Time = 83s
Step 342000 | Order = 0.023187053358521382 | Time = 83s
Step 343000 | Order = 0.02275511105022672 | Time = 84s
Step 344000 | Order = 0.0065727854283720855 | Time = 84s
Step 345000 | Order = 0.0074471129802707314 | Time = 84s
Step 346000 | Order = 0.019189108506926265 | Time = 84s
Step 347000 | Order = 0.012972565700769241 | Time = 84s
Step 348000 | Order = 0.010825189547084946 | Time = 85s
Step 349000 | Order = 0.013517994764399606 | Time = 85s
Step 350000 | Order = 0.020779388357113657 | Time = 85s
Step 351000 | Order = 0.010973398301771823 | Time = 85s
Step 352000 | Order = 0.027329354412666308 | Time = 86s
Step 353000 | Order = 0.017781328202473346 | Time = 86s
Step 354000 | Order = 0.017989245864251154 | Time = 86s
Step 355000 | Order = 0.015582647051444701 | Time = 86s
Step 356000 | Order = 0.0099663771115089724 | Time = 87s
Step 357000 | Order = 0.021346996913805098 | Time = 87s
Step 358000 | Order = 0.018664603503185957 | Time = 87s
Step 359000 | Order = 0.0086445376872529029 | Time = 87s
Step 360000 | Order = 0.025886409227255529 | Time = 88s
Step 361000 | Order = 0.0079601537472726979 | Time = 88s
Step 362000 | Order = 0.023821180353503193 | Time = 88s
Step 363000 | Order = 0.0053147632707412915 | Time = 88s
Step 364000 | Order = 0.0084841146577282443 | Time = 88s
Step 365000 | Order = 0.019924033033790287 | Time = 89s
Step 366000 | Order = 0.013947836838417332 | Time = 89s
Step 367000 | Order = 0.033054048809064013 | Time = 89s
Step 368000 | Order = 0.026944345540901544 | Time = 89s
Step 369000 | Order = 0.0040268319545906997 | Time = 89s
Step 370000 | Order = 0.012790443341045864 | Time = 90s
Step 371000 | Order = 0.021016344978512746 | Time = 90s
Step 372000 | Order = 0.013200967178401316 | Time = 90s
Step 373000 | Order = 0.024751348111495344 | Time = 90s
Step 374000 | Order = 0.01141187825224956 | Time = 90s
Step 375000 | Order = 0.015113074361632513 | Time = 91s
Step 376000 | Order = 0.010044671802592638 | Time = 91s
Step 377000 | Order = 0.0034758861522416959 | Time = 91s
Step 378000 | Order = 0.012713712139384213 | Time = 91s
Step 379000 | Order = 0.0027782606808192602 | Time = 92s
Step 380000 | Order = 0.016445553199828541 | Time = 92s
Step 381000 | Order = 0.0060681673874319227 | Time = 92s
Step 382000 | Order = 0.02032183754662353 | Time = 92s
Step 383000 | Order = 0.012472044031626266 | Time = 93s
Step 384000 | Order = 0.0064470296074054627 | Time = 93s
Step 385000 | Order = 0.016671776051374623 | Time = 93s
Step 386000 | Order = 0.010597241241585066 | Time = 93s
Step 387000 | Order = 0.006722223252180669 | Time = 93s
Step 388000 | Order = 0.025942572561330535 | Time = 94s
Step 389000 | Order = 0.022039409861794843 | Time = 94s
Step 390000 | Order = 0.039646626505389908 | Time = 94s
Step 391000 | Order = 0.0072437010189324693 | Time = 94s
Step 392000 | Order = 0.012937648014858883 | Time = 94s
Step 393000 | Order = 0.016061132920998557 | Time = 95s
Step 394000 | Order = 0.0054465057716027512 | Time = 95s
Step 395000 | Order = 0.019532335617021262 | Time = 95s
Step 396000 | Order = 0.012089106049154736 | Time = 95s
Step 397000 | Order = 0.01956228006488692 | Time = 96s
Step 398000 | Order = 0.020427172673114214 | Time = 96s
Step 399000 | Order = 0.036306453157564866 | Time = 96s
Step 400000 | Order = 0.021406662358700188 | Time = 96s
Step 401000 | Order = 0.0098182730750220968 | Time = 97s
Step 402000 | Order = 0.012542708921835816 | Time = 97s
Step 403000 | Order = 0.0057450011769351302 | Time = 98s
Step 404000 | Order = 0.016608917565572541 | Time = 98s
Step 405000 | Order = 0.037692153875373849 | Time = 98s
Step 406000 | Order = 0.01793014769929531 | Time = 98s
Step 407000 | Order = 0.010439564349678784 | Time = 98s
Step 408000 | Order = 0.012265217773857223 | Time = 99s
Step 409000 | Order = 0.023221785346975773 | Time = 99s
Step 410000 | Order = 0.0014005015607993767 | Time = 99s
Step 411000 | Order = 0.020810200136032336 | Time = 99s
Step 412000 | Order = 0.020434674565765368 | Time = 100s
Step 413000 | Order = 0.014148441153594817 | Time = 100s
Step 414000 | Order = 0.016084261537132414 | Time = 100s
Step 415000 | Order = 0.018370150978185385 | Time = 100s
Step 416000 | Order = 0.039032670034044849 | Time = 100s
Step 417000 | Order = 0.0096652078759341658 | Time = 101s
Step 418000 | Order = 0.044343450982494148 | Time = 101s
Step 419000 | Order = 0.014577727871621008 | Time = 101s
Step 420000 | Order = 0.01261382062139846 | Time = 101s
Step 421000 | Order = 0.016265845182236664 | Time = 101s
Step 422000 | Order = 0.020732253284624979 | Time = 102s
Step 423000 | Order = 0.010554653793334539 | Time = 102s
Step 424000 | Order = 0.0054824823368469881 | Time = 102s
Step 425000 | Order = 0.038374059475451111 | Time = 102s
Step 426000 | Order = 0.018776039502892281 | Time = 103s
Step 427000 | Order = 0.016769128801423373 | Time = 103s
Step 428000 | Order = 0.0039063394426753269 | Time = 103s
Step 429000 | Order = 0.025265200237267107 | Time = 103s
Step 430000 | Order = 0.014189939428806952 | Time = 104s
Step 431000 | Order = 0.014205987180525577 | Time = 104s
Step 432000 | Order = 0.019705155972959489 | Time = 104s
Step 433000 | Order = 0.0063204835153883726 | Time = 104s
Step 434000 | Order = 0.0010284025290897547 | Time = 104s
Step 435000 | Order = 0.017341016157303043 | Time = 105s
Step 436000 | Order = 0.005102435638722121 | Time = 105s
Step 437000 | Order = 0.0050082508451191185 | Time = 105s
Step 438000 | Order = 0.012271444018331015 | Time = 105s
Step 439000 | Order = 0.019643265196332676 | Time = 105s
Step 440000 | Order = 0.013722748047792062 | Time = 106s
Step 441000 | Order = 0.016056556379099408 | Time = 106s
Step 442000 | Order = 0.0055854863962303018 | Time = 106s
Step 443000 | Order = 0.01125496422373725 | Time = 106s
Step 444000 | Order = 0.0071792599916447519 | Time = 106s
Step 445000 | Order = 0.04835495538431317 | Time = 107s
Step 446000 | Order = 0.0096843710143940786 | Time = 107s
Step 447000 | Order = 0.015267049456044832 | Time = 107s
Step 448000 | Order = 0.018324823469077094 | Time = 107s
Step 449000 | Order = 0.019442118746582755 | Time = 108s
Step 450000 | Order = 0.006023566920658527 | Time = 108s
Step 451000 | Order = 0.0026371146477623467 | Time = 108s
Step 452000 | Order = 0.0094503352835841031 | Time = 109s
Step 453000 | Order = 0.010132120875465776 | Time = 109s
Step 454000 | Order = 0.017080238164189961 | Time = 109s
Step 455000 | Order = 0.011525274287207753 | Time = 109s
Step 456000 | Order = 0.0065003575254426191 | Time = 109s
Step 457000 | Order = 0.0054520429771954546 | Time = 110s
Step 458000 | Order = 0.022273429506877333 | Time = 110s
Step 459000 | Order = 0.013989091854250147 | Time = 110s
Step 460000 | Order = 0.0033197264172617341 | Time = 110s
Step 461000 | Order = 0.0061394363425894332 | Time = 111s
Step 462000 | Order = 0.0050332667658641262 | Time = 111s
Step 463000 | Order = 0.011541165493266635 | Time = 111s
Step 464000 | Order = 0.010821363243881332 | Time = 111s
Step 465000 | Order = 0.018413422513841347 | Time = 111s
Step 466000 | Order = 0.0098601593602288245 | Time = 112s
Step 467000 | Order = 0.010556091067606363 | Time = 112s
Step 468000 | Order = 0.030559355947821238 | Time = 112s
Step 469000 | Order = 0.018992592330425787 | Time = 112s
Step 470000 | Order = 0.027103779299282666 | Time = 112s
Step 471000 | Order = 0.014148556473759561 | Time = 113s
Step 472000 | Order = 0.010928378556082656 | Time = 113s
Step 473000 | Order = 0.017968976903838235 | Time = 113s
Step 474000 | Order = 0.010338422930206863 | Time = 113s
Step 475000 | Order = 0.016792069454695812 | Time = 113s
Step 476000 | Order = 0.026525724814052336 | Time = 114s
Step 477000 | Order = 0.0082860436246643496 | Time = 114s
Step 478000 | Order = 0.0049577335918730694 | Time = 114s
Step 479000 | Order = 0.011081436272683031 | Time = 115s
Step 480000 | Order = 0.020534262468341346 | Time = 115s
Step 481000 | Order = 0.027636784334583487 | Time = 115s
Step 482000 | Order = 0.016524712538446385 | Time = 115s
Step 483000 | Order = 0.0072856685728613854 | Time = 115s
Step 484000 | Order = 0.010689436210027282 | Time = 116s
Step 485000 | Order = 0.0016140428713969791 | Time = 116s
Step 486000 | Order = 0.01247869734624181 | Time = 116s
Step 487000 | Order = 0.024692205981686744 | Time = 116s
Step 488000 | Order = 0.021144289458387436 | Time = 116s
Step 489000 | Order = 0.0074194269276342444 | Time = 117s
Step 490000 | Order = 0.019047663675672549 | Time = 117s
Step 491000 | Order = 0.018558751280344787 | Time = 117s
