Simulation #152, Parameters: eta = 0.582711 | rho = 0.238520 | v0 = 0.256918s
Step 0 | Order = 0.023909564631640269 | Time = 0s
Step 1000 | Order = 0.023941717368951038 | Time = 0s
Step 2000 | Order = 0.034023837007240182 | Time = 0s
Step 3000 | Order = 0.011581952127952329 | Time = 0s
Step 4000 | Order = 0.011382314375825479 | Time = 1s
Step 5000 | Order = 0.00075533683121281581 | Time = 1s
Step 6000 | Order = 0.021312294589040433 | Time = 1s
Step 7000 | Order = 0.0081241611616693285 | Time = 2s
Step 8000 | Order = 0.011900649161877308 | Time = 2s
Step 9000 | Order = 0.015644584429726337 | Time = 2s
Step 10000 | Order = 0.0052452253101995892 | Time = 2s
Step 11000 | Order = 0.029459994659554081 | Time = 3s
Step 12000 | Order = 0.016543820351553593 | Time = 3s
Step 13000 | Order = 0.02459754929768208 | Time = 3s
Step 14000 | Order = 0.0076125696899036364 | Time = 3s
Step 15000 | Order = 0.0060047073559834248 | Time = 4s
Step 16000 | Order = 0.015221946825856309 | Time = 4s
Step 17000 | Order = 0.012876191011320794 | Time = 4s
Step 18000 | Order = 0.012436257751889085 | Time = 5s
Step 19000 | Order = 0.025705649374534581 | Time = 5s
Step 20000 | Order = 0.0088492972456128364 | Time = 5s
Step 21000 | Order = 0.016892857643050915 | Time = 5s
Step 22000 | Order = 0.028697901732923071 | Time = 6s
Step 23000 | Order = 0.014544856614085886 | Time = 6s
Step 24000 | Order = 0.014688102883022294 | Time = 6s
Step 25000 | Order = 0.027350400936395236 | Time = 6s
Step 26000 | Order = 0.012710728497642357 | Time = 7s
Step 27000 | Order = 0.010372041602902452 | Time = 7s
Step 28000 | Order = 0.012080398861235707 | Time = 7s
Step 29000 | Order = 0.005249802638042182 | Time = 8s
Step 30000 | Order = 0.017579788927821555 | Time = 8s
Step 31000 | Order = 0.036324301504428606 | Time = 8s
Step 32000 | Order = 0.02016488767395716 | Time = 8s
Step 33000 | Order = 0.0091733146245596055 | Time = 9s
Step 34000 | Order = 0.017791853605725039 | Time = 9s
Step 35000 | Order = 0.0025451922980947047 | Time = 9s
Step 36000 | Order = 0.018275894257920668 | Time = 9s
Step 37000 | Order = 0.013841876712166709 | Time = 10s
Step 38000 | Order = 0.020099618285230991 | Time = 10s
Step 39000 | Order = 0.020362628769514009 | Time = 10s
Step 40000 | Order = 0.037832792016630423 | Time = 11s
Step 41000 | Order = 0.011375652120118806 | Time = 11s
Step 42000 | Order = 0.016344464270514936 | Time = 11s
Step 43000 | Order = 0.011892991169176729 | Time = 11s
Step 44000 | Order = 0.0071180912334456812 | Time = 12s
Step 45000 | Order = 0.0098174463496895313 | Time = 12s
Step 46000 | Order = 0.02652089810640635 | Time = 12s
Step 47000 | Order = 0.0085788632722422278 | Time = 12s
Step 48000 | Order = 0.017189162814793321 | Time = 13s
Step 49000 | Order = 0.0061529274845470239 | Time = 13s
Step 50000 | Order = 0.013159113119514848 | Time = 13s
Step 51000 | Order = 0.028459398380378788 | Time = 14s
Step 52000 | Order = 0.022394790420439278 | Time = 14s
Step 53000 | Order = 0.0082254775746734721 | Time = 14s
Step 54000 | Order = 0.015765870409330182 | Time = 15s
Step 55000 | Order = 0.022141459979169265 | Time = 15s
Step 56000 | Order = 0.018511690225933901 | Time = 15s
Step 57000 | Order = 0.011569675542181426 | Time = 15s
Step 58000 | Order = 0.005696942946445553 | Time = 16s
Step 59000 | Order = 0.032399830659008096 | Time = 16s
Step 60000 | Order = 0.025019551450535815 | Time = 16s
Step 61000 | Order = 0.018756807876946467 | Time = 17s
Step 62000 | Order = 0.0049536539365717322 | Time = 17s
Step 63000 | Order = 0.016774047680684166 | Time = 17s
Step 64000 | Order = 0.01901458635458508 | Time = 17s
Step 65000 | Order = 0.016644263338370831 | Time = 18s
Step 66000 | Order = 0.012766165983370808 | Time = 18s
Step 67000 | Order = 0.0055893174410786093 | Time = 18s
Step 68000 | Order = 0.011607913437245033 | Time = 18s
Step 69000 | Order = 0.026156569709945718 | Time = 19s
Step 70000 | Order = 0.019785635494498265 | Time = 19s
Step 71000 | Order = 0.011095378877391473 | Time = 19s
Step 72000 | Order = 0.010438762307691007 | Time = 20s
Step 73000 | Order = 0.01324900887727681 | Time = 20s
Step 74000 | Order = 0.0043230374932319631 | Time = 20s
Step 75000 | Order = 0.0070737861841727633 | Time = 20s
Step 76000 | Order = 0.017300396079595937 | Time = 21s
Step 77000 | Order = 0.0082020072410058497 | Time = 21s
Step 78000 | Order = 0.01070267815570264 | Time = 21s
Step 79000 | Order = 0.0061814155738451771 | Time = 21s
Step 80000 | Order = 0.015862254175275065 | Time = 22s
Step 81000 | Order = 0.0067293912834791624 | Time = 22s
Step 82000 | Order = 0.028647161604563549 | Time = 22s
Step 83000 | Order = 0.0035293364115522711 | Time = 23s
Step 84000 | Order = 0.0093331756141594984 | Time = 23s
Step 85000 | Order = 0.011589076046255036 | Time = 23s
Step 86000 | Order = 0.016477003263093096 | Time = 23s
Step 87000 | Order = 0.026081772178694333 | Time = 24s
Step 88000 | Order = 0.022232911124584875 | Time = 24s
Step 89000 | Order = 0.029856909541618355 | Time = 24s
Step 90000 | Order = 0.02220051323170209 | Time = 24s
Step 91000 | Order = 0.01748840986373847 | Time = 25s
Step 92000 | Order = 0.025259334944344913 | Time = 25s
Step 93000 | Order = 0.011667343893300612 | Time = 25s
Step 94000 | Order = 0.00026739428812711386 | Time = 26s
Step 95000 | Order = 0.033343693246672121 | Time = 26s
Step 96000 | Order = 0.016217860048337578 | Time = 26s
Step 97000 | Order = 0.015483419284203603 | Time = 26s
Step 98000 | Order = 0.026700295544588012 | Time = 27s
Step 99000 | Order = 0.0065647842847184248 | Time = 27s
Step 100000 | Order = 0.0026461922743722791 | Time = 27s
Step 101000 | Order = 0.01338859796692176 | Time = 28s
Step 102000 | Order = 0.027123542550394134 | Time = 28s
Step 103000 | Order = 0.0062673602564111228 | Time = 28s
Step 104000 | Order = 0.01765267692327634 | Time = 28s
Step 105000 | Order = 0.023850405079956536 | Time = 29s
Step 106000 | Order = 0.0079728156394890271 | Time = 29s
Step 107000 | Order = 0.015542051425683285 | Time = 29s
Step 108000 | Order = 0.016731873417004137 | Time = 29s
Step 109000 | Order = 0.0069655233215699473 | Time = 30s
Step 110000 | Order = 0.016267985828788533 | Time = 30s
Step 111000 | Order = 0.031027834101790164 | Time = 30s
Step 112000 | Order = 0.005157748086762076 | Time = 31s
Step 113000 | Order = 0.017385031074571781 | Time = 31s
Step 114000 | Order = 0.018140432458310169 | Time = 31s
Step 115000 | Order = 0.018209734819143463 | Time = 31s
Step 116000 | Order = 0.011609256968838631 | Time = 32s
Step 117000 | Order = 0.02029207241572463 | Time = 32s
Step 118000 | Order = 0.044888011615176908 | Time = 32s
Step 119000 | Order = 0.010815893655956152 | Time = 32s
Step 120000 | Order = 0.024996918000838104 | Time = 33s
Step 121000 | Order = 0.0068099089466763397 | Time = 33s
Step 122000 | Order = 0.013284539098591648 | Time = 33s
Step 123000 | Order = 0.010218037499399164 | Time = 34s
Step 124000 | Order = 0.026117235857387046 | Time = 34s
Step 125000 | Order = 0.011991217295366488 | Time = 34s
Step 126000 | Order = 0.015636036324057145 | Time = 34s
Step 127000 | Order = 0.013679198831387601 | Time = 35s
Step 128000 | Order = 0.023803385124666437 | Time = 35s
Step 129000 | Order = 0.010176784387167345 | Time = 35s
Step 130000 | Order = 0.02524117877973699 | Time = 35s
Step 131000 | Order = 0.020501862097467485 | Time = 36s
Step 132000 | Order = 0.0095504889680169801 | Time = 36s
Step 133000 | Order = 0.022191578273893037 | Time = 36s
Step 134000 | Order = 0.02451815781528487 | Time = 37s
Step 135000 | Order = 0.005327678507730034 | Time = 37s
Step 136000 | Order = 0.020296853967686369 | Time = 37s
